Id,iv30,len,datetime,open,high,low,close,volume,openinterest,stockpx,len,datetime,open,high,low,close,volume,openinterest,HVStrategy,len,datetime,RSI,len,rsi,LRSI,len,lrsi,TSI,len,tsi,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,iv30,stockpx
1627,iv30,1627,2016-08-03 00:00:00,,,,20.71,,,stockpx,1627,2016-08-03 00:00:00,,,,38.36,,,HVStrategy,1627,736179.0,RSI,1627,33.075328289365274,LRSI,1627,0.0,TSI,1627,-26.85727434008755,Broker,1627,100050.98,100050.98,BuySell,1627,,,BuySell,1627,,,DataTrades,1627,,
1628,iv30,1628,2016-08-04 00:00:00,,,,20.14,,,stockpx,1628,2016-08-04 00:00:00,,,,38.88,,,HVStrategy,1628,736180.0,RSI,1628,32.102632681813006,LRSI,1628,0.0,TSI,1628,-28.131416630409905,Broker,1628,100050.98,100050.98,BuySell,1628,,,BuySell,1628,,,DataTrades,1628,,
1629,iv30,1629,2016-08-05 00:00:00,,,,19.92,,,stockpx,1629,2016-08-05 00:00:00,,,,39.01,,,HVStrategy,1629,736181.0,RSI,1629,31.714956235142026,LRSI,1629,0.0,TSI,1629,-29.309572933598886,Broker,1629,100050.98,100050.98,BuySell,1629,,,BuySell,1629,,,DataTrades,1629,,
1630,iv30,1630,2016-08-08 00:00:00,,,,19.99,,,stockpx,1630,2016-08-08 00:00:00,,,,39.17,,,HVStrategy,1630,736184.0,RSI,1630,31.99635423459948,LRSI,1630,0.0,TSI,1630,-30.240111638709834,Broker,1630,100050.98,100050.98,BuySell,1630,,,BuySell,1630,,,DataTrades,1630,,
1631,iv30,1631,2016-08-09 00:00:00,,,,18.54,,,stockpx,1631,2016-08-09 00:00:00,,,,39.2,,,HVStrategy,1631,736185.0,RSI,1631,29.302609965776355,LRSI,1631,0.0,TSI,1631,-31.785342975257564,Broker,1631,100050.98,100050.98,BuySell,1631,,,BuySell,1631,,,DataTrades,1631,,
1632,iv30,1632,2016-08-10 00:00:00,,,,19.52,,,stockpx,1632,2016-08-10 00:00:00,,,,39.86,,,HVStrategy,1632,736186.0,RSI,1632,33.38461172587199,LRSI,1632,0.0,TSI,1632,-32.08403760698253,Broker,1632,100031.45999999999,100050.98,BuySell,1632,19.52,,BuySell,1632,,,DataTrades,1632,,
1633,iv30,1633,2016-08-11 00:00:00,,,,17.86,,,stockpx,1633,2016-08-11 00:00:00,,,,41.44,,,HVStrategy,1633,736187.0,RSI,1633,30.203401577194526,LRSI,1633,0.0,TSI,1633,-33.220402314632366,Broker,1633,100031.45999999999,100049.31999999999,BuySell,1633,,,BuySell,1633,,,DataTrades,1633,,
1634,iv30,1634,2016-08-12 00:00:00,,,,20.04,,,stockpx,1634,2016-08-12 00:00:00,,,,42.84,,,HVStrategy,1634,736188.0,RSI,1634,38.49249827604357,LRSI,1634,0.11385939363368407,TSI,1634,-31.835856500504573,Broker,1634,100031.45999999999,100051.49999999999,BuySell,1634,,,BuySell,1634,,,DataTrades,1634,,
1635,iv30,1635,2016-08-15 00:00:00,,,,20.86,,,stockpx,1635,2016-08-15 00:00:00,,,,42.7,,,HVStrategy,1635,736191.0,RSI,1635,41.315669042654385,LRSI,1635,0.31339633538136114,TSI,1635,-29.842560808098806,Broker,1635,100031.45999999999,100052.31999999999,BuySell,1635,,,BuySell,1635,,,DataTrades,1635,,
1636,iv30,1636,2016-08-16 00:00:00,,,,20.27,,,stockpx,1636,2016-08-16 00:00:00,,,,42.72,,,HVStrategy,1636,736192.0,RSI,1636,39.89671275289417,LRSI,1636,0.3185905938268935,TSI,1636,-28.55760044128382,Broker,1636,100031.45999999999,100051.73,BuySell,1636,,,BuySell,1636,,,DataTrades,1636,,
1637,iv30,1637,2016-08-17 00:00:00,,,,19.75,,,stockpx,1637,2016-08-17 00:00:00,,,,42.66,,,HVStrategy,1637,736193.0,RSI,1637,38.63721876196209,LRSI,1637,0.42105432721425395,TSI,1637,-27.81363421506201,Broker,1637,100031.45999999999,100051.20999999999,BuySell,1637,,,BuySell,1637,,,DataTrades,1637,,
1638,iv30,1638,2016-08-18 00:00:00,,,,17.99,,,stockpx,1638,2016-08-18 00:00:00,,,,42.95,,,HVStrategy,1638,736194.0,RSI,1638,34.65011388274999,LRSI,1638,0.4000873985708218,TSI,1638,-28.281917294336377,Broker,1638,100049.45,100049.45,BuySell,1638,,17.99,BuySell,1638,,,DataTrades,1638,-1.5300000000000011,
1639,iv30,1639,2016-08-19 00:00:00,,,,16.82,,,stockpx,1639,2016-08-19 00:00:00,,,,43.07,,,HVStrategy,1639,736195.0,RSI,1639,32.26636898695715,LRSI,1639,0.3381331539885049,TSI,1639,-29.380154851033907,Broker,1639,100049.45,100049.45,BuySell,1639,,,BuySell,1639,,,DataTrades,1639,,
1640,iv30,1640,2016-08-22 00:00:00,,,,17.58,,,stockpx,1640,2016-08-22 00:00:00,,,,42.54,,,HVStrategy,1640,736198.0,RSI,1640,35.37635867562537,LRSI,1640,0.342267563271773,TSI,1640,-29.416835216409847,Broker,1640,100049.45,100049.45,BuySell,1640,,,BuySell,1640,,,DataTrades,1640,,
1641,iv30,1641,2016-08-23 00:00:00,,,,17.36,,,stockpx,1641,2016-08-23 00:00:00,,,,42.61,,,HVStrategy,1641,736199.0,RSI,1641,34.87714180836626,LRSI,1641,0.03788348174179111,TSI,1641,-29.584384492313724,Broker,1641,100049.45,100049.45,BuySell,1641,,,BuySell,1641,,,DataTrades,1641,,
1642,iv30,1642,2016-08-24 00:00:00,,,,18.36,,,stockpx,1642,2016-08-24 00:00:00,,,,41.94,,,HVStrategy,1642,736200.0,RSI,1642,39.08501158158559,LRSI,1642,0.04232073209223175,TSI,1642,-28.553180724105065,Broker,1642,100049.45,100049.45,BuySell,1642,,,BuySell,1642,,,DataTrades,1642,,
1643,iv30,1643,2016-08-25 00:00:00,,,,18.02,,,stockpx,1643,2016-08-25 00:00:00,,,,42.04,,,HVStrategy,1643,736201.0,RSI,1643,38.18167943625605,LRSI,1643,0.038149849386014185,TSI,1643,-27.927335724097567,Broker,1643,100049.45,100049.45,BuySell,1643,,,BuySell,1643,,,DataTrades,1643,,
1644,iv30,1644,2016-08-26 00:00:00,,,,18.59,,,stockpx,1644,2016-08-26 00:00:00,,,,42.1,,,HVStrategy,1644,736202.0,RSI,1644,40.657853078913945,LRSI,1644,0.19715456055645933,TSI,1644,-26.718978327897823,Broker,1644,100049.45,100049.45,BuySell,1644,,,BuySell,1644,,,DataTrades,1644,,
1645,iv30,1645,2016-08-29 00:00:00,,,,18.35,,,stockpx,1645,2016-08-29 00:00:00,,,,42.3,,,HVStrategy,1645,736205.0,RSI,1645,39.93256232382993,LRSI,1645,0.2106273912039904,TSI,1645,-25.88223770702594,Broker,1645,100049.45,100049.45,BuySell,1645,,,BuySell,1645,,,DataTrades,1645,,
1646,iv30,1646,2016-08-30 00:00:00,,,,19.93,,,stockpx,1646,2016-08-30 00:00:00,,,,42.51,,,HVStrategy,1646,736206.0,RSI,1646,46.67654587130404,LRSI,1646,0.6327150040709673,TSI,1646,-23.216973902171972,Broker,1646,100049.45,100049.45,BuySell,1646,,,BuySell,1646,,,DataTrades,1646,,
1647,iv30,1647,2016-08-31 00:00:00,,,,16.12,,,stockpx,1647,2016-08-31 00:00:00,,,,42.73,,,HVStrategy,1647,736207.0,RSI,1647,36.13962704886369,LRSI,1647,0.38638435070227367,TSI,1647,-23.959034749121763,Broker,1647,100049.45,100049.45,BuySell,1647,,,BuySell,1647,,,DataTrades,1647,,
1648,iv30,1648,2016-09-01 00:00:00,,,,20.13,,,stockpx,1648,2016-09-01 00:00:00,,,,42.81,,,HVStrategy,1648,736208.0,RSI,1648,49.150482232032765,LRSI,1648,0.7152270693392545,TSI,1648,-19.825728564256668,Broker,1648,100049.45,100049.45,BuySell,1648,,,BuySell,1648,,,DataTrades,1648,,
1649,iv30,1649,2016-09-06 00:00:00,,,,22.58,,,stockpx,1649,2016-09-06 00:00:00,,,,44.64,,,HVStrategy,1649,736213.0,RSI,1649,55.161302913818496,LRSI,1649,0.7617965487088949,TSI,1649,-14.134475448604034,Broker,1649,100049.45,100049.45,BuySell,1649,,,BuySell,1649,,,DataTrades,1649,,
1650,iv30,1650,2016-09-07 00:00:00,,,,22.38,,,stockpx,1650,2016-09-07 00:00:00,,,,44.33,,,HVStrategy,1650,736214.0,RSI,1650,54.59396712336638,LRSI,1650,0.72028037016389,TSI,1650,-10.052801916937375,Broker,1650,100049.45,100049.45,BuySell,1650,,,BuySell,1650,,,DataTrades,1650,,
1651,iv30,1651,2016-09-08 00:00:00,,,,21.55,,,stockpx,1651,2016-09-08 00:00:00,,,,44.38,,,HVStrategy,1651,736215.0,RSI,1651,52.194772627648746,LRSI,1651,0.8219588316984116,TSI,1651,-7.587760643892194,Broker,1651,100049.45,100049.45,BuySell,1651,,,BuySell,1651,,,DataTrades,1651,,
1652,iv30,1652,2016-09-09 00:00:00,,,,23.05,,,stockpx,1652,2016-09-09 00:00:00,,,,43.06,,,HVStrategy,1652,736216.0,RSI,1652,55.96139599398196,LRSI,1652,1.0,TSI,1652,-4.290485466489147,Broker,1652,100049.45,100049.45,BuySell,1652,,,BuySell,1652,,,DataTrades,1652,,
1653,iv30,1653,2016-09-12 00:00:00,,,,22.92,,,stockpx,1653,2016-09-12 00:00:00,,,,43.49,,,HVStrategy,1653,736219.0,RSI,1653,55.55286963584903,LRSI,1653,1.0,TSI,1653,-1.8213640290887179,Broker,1653,100049.45,100049.45,BuySell,1653,,,BuySell,1653,,,DataTrades,1653,,
1654,iv30,1654,2016-09-13 00:00:00,,,,25.01,,,stockpx,1654,2016-09-13 00:00:00,,,,42.99,,,HVStrategy,1654,736220.0,RSI,1654,60.5402601775104,LRSI,1654,1.0,TSI,1654,1.9472365665538418,Broker,1654,100049.45,100049.45,BuySell,1654,,,BuySell,1654,,,DataTrades,1654,,
1655,iv30,1655,2016-09-14 00:00:00,,,,24.91,,,stockpx,1655,2016-09-14 00:00:00,,,,43.3,,,HVStrategy,1655,736221.0,RSI,1655,60.19223671024747,LRSI,1655,1.0,TSI,1655,4.833864430230058,Broker,1655,100049.45,100049.45,BuySell,1655,,,BuySell,1655,,,DataTrades,1655,,
1656,iv30,1656,2016-09-15 00:00:00,,,,22.84,,,stockpx,1656,2016-09-15 00:00:00,,,,44.02,,,HVStrategy,1656,736222.0,RSI,1656,53.35480764527001,LRSI,1656,0.9763161062756657,TSI,1656,5.253800677356666,Broker,1656,100049.45,100049.45,BuySell,1656,,,BuySell,1656,,,DataTrades,1656,,
1657,iv30,1657,2016-09-16 00:00:00,,,,22.49,,,stockpx,1657,2016-09-16 00:00:00,,,,43.78,,,HVStrategy,1657,736223.0,RSI,1657,52.273580397540854,LRSI,1657,0.8411224684390891,TSI,1657,5.268095862347073,Broker,1657,100049.45,100049.45,BuySell,1657,,,BuySell,1657,,,DataTrades,1657,,
1658,iv30,1658,2016-09-19 00:00:00,,,,22.81,,,stockpx,1658,2016-09-19 00:00:00,,,,43.27,,,HVStrategy,1658,736226.0,RSI,1658,53.20724028347978,LRSI,1658,0.8494394840063881,TSI,1658,5.545205389585947,Broker,1658,100049.45,100049.45,BuySell,1658,,,BuySell,1658,,,DataTrades,1658,,
1659,iv30,1659,2016-09-20 00:00:00,,,,23.43,,,stockpx,1659,2016-09-20 00:00:00,,,,42.82,,,HVStrategy,1659,736227.0,RSI,1659,55.04234109558046,LRSI,1659,0.8288328181019372,TSI,1659,6.291981233927961,Broker,1659,100049.45,100049.45,BuySell,1659,,,BuySell,1659,,,DataTrades,1659,,
1660,iv30,1660,2016-09-21 00:00:00,,,,22.84,,,stockpx,1660,2016-09-21 00:00:00,,,,44.08,,,HVStrategy,1660,736228.0,RSI,1660,52.91562177276579,LRSI,1660,0.703500438923117,TSI,1660,6.33483449242791,Broker,1660,100049.45,100049.45,BuySell,1660,,,BuySell,1660,,,DataTrades,1660,,
1661,iv30,1661,2016-09-22 00:00:00,,,,26.18,,,stockpx,1661,2016-09-22 00:00:00,,,,44.01,,,HVStrategy,1661,736229.0,RSI,1661,61.89212431147656,LRSI,1661,0.7005037272839179,TSI,1661,9.192590700343489,Broker,1661,100049.45,100049.45,BuySell,1661,,,BuySell,1661,,,DataTrades,1661,,
1662,iv30,1662,2016-09-23 00:00:00,,,,27.59,,,stockpx,1662,2016-09-23 00:00:00,,,,42.56,,,HVStrategy,1662,736230.0,RSI,1662,64.93163172024255,LRSI,1662,0.7794886950038611,TSI,1662,12.580921191176042,Broker,1662,100049.45,100049.45,BuySell,1662,,,BuySell,1662,,,DataTrades,1662,,
1663,iv30,1663,2016-09-26 00:00:00,,,,28.69,,,stockpx,1663,2016-09-26 00:00:00,,,,42.33,,,HVStrategy,1663,736233.0,RSI,1663,67.1340172516556,LRSI,1663,0.7998629371543733,TSI,1663,16.100029522495614,Broker,1663,100049.45,100049.45,BuySell,1663,,,BuySell,1663,,,DataTrades,1663,,
1664,iv30,1664,2016-09-27 00:00:00,,,,28.26,,,stockpx,1664,2016-09-27 00:00:00,,,,43.27,,,HVStrategy,1664,736234.0,RSI,1664,65.40480658420186,LRSI,1664,0.8870562425278147,TSI,1664,18.440082431802015,Broker,1664,100049.45,100049.45,BuySell,1664,,,BuySell,1664,,,DataTrades,1664,,
1665,iv30,1665,2016-09-28 00:00:00,,,,27.76,,,stockpx,1665,2016-09-28 00:00:00,,,,43.53,,,HVStrategy,1665,736235.0,RSI,1665,63.36111975502236,LRSI,1665,1.0,TSI,1665,19.7815539381733,Broker,1665,100049.45,100049.45,BuySell,1665,,,BuySell,1665,,,DataTrades,1665,,
1666,iv30,1666,2016-09-29 00:00:00,,,,29.52,,,stockpx,1666,2016-09-29 00:00:00,,,,42.69,,,HVStrategy,1666,736236.0,RSI,1666,67.24135420730906,LRSI,1666,1.0,TSI,1666,22.14411538874489,Broker,1666,100049.45,100049.45,BuySell,1666,,,BuySell,1666,,,DataTrades,1666,,
1667,iv30,1667,2016-09-30 00:00:00,,,,27.44,,,stockpx,1667,2016-09-30 00:00:00,,,,43.09,,,HVStrategy,1667,736237.0,RSI,1667,59.25455337312515,LRSI,1667,1.0,TSI,1667,21.706227552854855,Broker,1667,100049.45,100049.45,BuySell,1667,,,BuySell,1667,,,DataTrades,1667,,
1668,iv30,1668,2016-10-03 00:00:00,,,,28.55,,,stockpx,1668,2016-10-03 00:00:00,,,,43.06,,,HVStrategy,1668,736240.0,RSI,1668,61.85819929643028,LRSI,1668,1.0,TSI,1668,22.147944710791997,Broker,1668,100049.45,100049.45,BuySell,1668,,,BuySell,1668,,,DataTrades,1668,,
1669,iv30,1669,2016-10-04 00:00:00,,,,30.39,,,stockpx,1669,2016-10-04 00:00:00,,,,42.98,,,HVStrategy,1669,736241.0,RSI,1669,65.76363922608596,LRSI,1669,1.0,TSI,1669,23.776950933565708,Broker,1669,100049.45,100049.45,BuySell,1669,,,BuySell,1669,,,DataTrades,1669,,
1670,iv30,1670,2016-10-05 00:00:00,,,,28.72,,,stockpx,1670,2016-10-05 00:00:00,,,,43.63,,,HVStrategy,1670,736242.0,RSI,1670,59.78071871051495,LRSI,1670,1.0,TSI,1670,23.209036579943003,Broker,1670,100049.45,100049.45,BuySell,1670,,,BuySell,1670,,,DataTrades,1670,,
1671,iv30,1671,2016-10-06 00:00:00,,,,28.18,,,stockpx,1671,2016-10-06 00:00:00,,,,43.63,,,HVStrategy,1671,736243.0,RSI,1671,57.94500327856167,LRSI,1671,0.8628121898849934,TSI,1671,22.17644057197325,Broker,1671,100049.45,100049.45,BuySell,1671,,,BuySell,1671,,,DataTrades,1671,,
1672,iv30,1672,2016-10-07 00:00:00,,,,27.5,,,stockpx,1672,2016-10-07 00:00:00,,,,43.28,,,HVStrategy,1672,736244.0,RSI,1672,55.628456507427906,LRSI,1672,0.7040630262552185,TSI,1672,20.620553283518344,Broker,1672,100049.45,100049.45,BuySell,1672,,,BuySell,1672,,,DataTrades,1672,,
1673,iv30,1673,2016-10-11 00:00:00,,,,31.99,,,stockpx,1673,2016-10-11 00:00:00,,,,42.76,,,HVStrategy,1673,736248.0,RSI,1673,65.45027295341399,LRSI,1673,0.7297540324248354,TSI,1673,22.501002344274323,Broker,1673,100049.45,100049.45,BuySell,1673,,,BuySell,1673,,,DataTrades,1673,,
1674,iv30,1674,2016-10-12 00:00:00,,,,32.87,,,stockpx,1674,2016-10-12 00:00:00,,,,42.26,,,HVStrategy,1674,736249.0,RSI,1674,66.99240707491956,LRSI,1674,0.8371174465285257,TSI,1674,24.50726801569015,Broker,1674,100049.45,100049.45,BuySell,1674,,,BuySell,1674,,,DataTrades,1674,,
1675,iv30,1675,2016-10-13 00:00:00,,,,34.25,,,stockpx,1675,2016-10-13 00:00:00,,,,41.72,,,HVStrategy,1675,736250.0,RSI,1675,69.3061246652205,LRSI,1675,0.8240898120480606,TSI,1675,26.921562422093366,Broker,1675,100049.45,100049.45,BuySell,1675,,,BuySell,1675,,,DataTrades,1675,,
1676,iv30,1676,2016-10-14 00:00:00,,,,33.7,,,stockpx,1676,2016-10-14 00:00:00,,,,41.47,,,HVStrategy,1676,736251.0,RSI,1676,67.28188047552416,LRSI,1676,0.8807579085700398,TSI,1676,28.214012850612836,Broker,1676,100049.45,100049.45,BuySell,1676,,,BuySell,1676,,,DataTrades,1676,,
1677,iv30,1677,2016-10-17 00:00:00,,,,33.54,,,stockpx,1677,2016-10-17 00:00:00,,,,41.78,,,HVStrategy,1677,736254.0,RSI,1677,66.6718162636906,LRSI,1677,1.0,TSI,1677,29.065914898236468,Broker,1677,100049.45,100049.45,BuySell,1677,,,BuySell,1677,,,DataTrades,1677,,
1678,iv30,1678,2016-10-18 00:00:00,,,,36.32,,,stockpx,1678,2016-10-18 00:00:00,,,,41.9,,,HVStrategy,1678,736255.0,RSI,1678,71.50616360425134,LRSI,1678,1.0,TSI,1678,31.384965392131715,Broker,1678,100049.45,100049.45,BuySell,1678,,,BuySell,1678,,,DataTrades,1678,,
1679,iv30,1679,2016-10-19 00:00:00,,,,31.92,,,stockpx,1679,2016-10-19 00:00:00,,,,42.86,,,HVStrategy,1679,736256.0,RSI,1679,57.33151801966292,LRSI,1679,0.8767014931205988,TSI,1679,28.473255936535068,Broker,1679,100081.37,100049.45,BuySell,1679,,31.92,BuySell,1679,,,DataTrades,1679,,
1680,iv30,1680,2016-10-20 00:00:00,,,,31.2,,,stockpx,1680,2016-10-20 00:00:00,,,,42.41,,,HVStrategy,1680,736257.0,RSI,1680,55.396368487114934,LRSI,1680,0.7451409924549587,TSI,1680,25.547512524545063,Broker,1680,100081.37,100050.17,BuySell,1680,,,BuySell,1680,,,DataTrades,1680,,
1681,iv30,1681,2016-10-21 00:00:00,,,,30.92,,,stockpx,1681,2016-10-21 00:00:00,,,,42.16,,,HVStrategy,1681,736258.0,RSI,1681,54.62419242198137,LRSI,1681,0.6729825772113264,TSI,1681,23.012225258827204,Broker,1681,100081.37,100050.45,BuySell,1681,,,BuySell,1681,,,DataTrades,1681,,
1682,iv30,1682,2016-10-24 00:00:00,,,,29.47,,,stockpx,1682,2016-10-24 00:00:00,,,,42.52,,,HVStrategy,1682,736261.0,RSI,1682,50.68414188237733,LRSI,1682,0.4340066670206847,TSI,1682,19.62839801141269,Broker,1682,100081.37,100051.9,BuySell,1682,,,BuySell,1682,,,DataTrades,1682,,
1683,iv30,1683,2016-10-25 00:00:00,,,,28.95,,,stockpx,1683,2016-10-25 00:00:00,,,,42.52,,,HVStrategy,1683,736262.0,RSI,1683,49.3104917828957,LRSI,1683,0.2574463640840524,TSI,1683,16.467735670813074,Broker,1683,100081.37,100052.42,BuySell,1683,,,BuySell,1683,,,DataTrades,1683,,
1684,iv30,1684,2016-10-26 00:00:00,,,,29.89,,,stockpx,1684,2016-10-26 00:00:00,,,,42.08,,,HVStrategy,1684,736263.0,RSI,1684,51.85088823279336,LRSI,1684,0.09733360328739707,TSI,1684,14.567060916361562,Broker,1684,100081.37,100051.48,BuySell,1684,,,BuySell,1684,,,DataTrades,1684,,
1685,iv30,1685,2016-10-27 00:00:00,,,,30.04,,,stockpx,1685,2016-10-27 00:00:00,,,,41.86,,,HVStrategy,1685,736264.0,RSI,1685,52.262033620353314,LRSI,1685,0.0,TSI,1685,13.135251143510333,Broker,1685,100051.33,100051.33,BuySell,1685,30.04,,BuySell,1685,,,DataTrades,1685,1.8800000000000026,
1686,iv30,1686,2016-10-28 00:00:00,,,,29.68,,,stockpx,1686,2016-10-28 00:00:00,,,,41.85,,,HVStrategy,1686,736265.0,RSI,1686,51.133515034834524,LRSI,1686,0.0,TSI,1686,11.628922092325132,Broker,1686,100051.33,100051.33,BuySell,1686,,,BuySell,1686,,,DataTrades,1686,,
1687,iv30,1687,2016-10-31 00:00:00,,,,28.65,,,stockpx,1687,2016-10-31 00:00:00,,,,41.65,,,HVStrategy,1687,736268.0,RSI,1687,47.94364583876074,LRSI,1687,0.0,TSI,1687,9.430308239837931,Broker,1687,100051.33,100051.33,BuySell,1687,,,BuySell,1687,,,DataTrades,1687,,
1688,iv30,1688,2016-11-01 00:00:00,,,,29.97,,,stockpx,1688,2016-11-01 00:00:00,,,,41.04,,,HVStrategy,1688,736269.0,RSI,1688,52.0702584721399,LRSI,1688,0.011374099534867116,TSI,1688,8.644667659672564,Broker,1688,100051.33,100051.33,BuySell,1688,,,BuySell,1688,,,DataTrades,1688,,
1689,iv30,1689,2016-11-02 00:00:00,,,,28.89,,,stockpx,1689,2016-11-02 00:00:00,,,,40.73,,,HVStrategy,1689,736270.0,RSI,1689,48.67070336783643,LRSI,1689,0.0,TSI,1689,6.996589424262832,Broker,1689,100051.33,100051.33,BuySell,1689,,,BuySell,1689,,,DataTrades,1689,,
1690,iv30,1690,2016-11-03 00:00:00,,,,27.46,,,stockpx,1690,2016-11-03 00:00:00,,,,40.36,,,HVStrategy,1690,736271.0,RSI,1690,44.52556741073862,LRSI,1690,0.02956900902524596,TSI,1690,4.333706177197666,Broker,1690,100051.33,100051.33,BuySell,1690,,,BuySell,1690,,,DataTrades,1690,,
1691,iv30,1691,2016-11-04 00:00:00,,,,27.62,,,stockpx,1691,2016-11-04 00:00:00,,,,40.38,,,HVStrategy,1691,736272.0,RSI,1691,45.089073427803164,LRSI,1691,0.0,TSI,1691,2.30368999055418,Broker,1691,100051.33,100051.33,BuySell,1691,,,BuySell,1691,,,DataTrades,1691,,
1692,iv30,1692,2016-11-07 00:00:00,,,,25.36,,,stockpx,1692,2016-11-07 00:00:00,,,,40.99,,,HVStrategy,1692,736275.0,RSI,1692,39.054459864285235,LRSI,1692,0.0,TSI,1692,-1.391248823619242,Broker,1692,100051.33,100051.33,BuySell,1692,,,BuySell,1692,,,DataTrades,1692,,
1693,iv30,1693,2016-11-08 00:00:00,,,,23.79,,,stockpx,1693,2016-11-08 00:00:00,,,,41.1,,,HVStrategy,1693,736276.0,RSI,1693,35.499934614480466,LRSI,1693,0.0,TSI,1693,-5.708070223018461,Broker,1693,100051.33,100051.33,BuySell,1693,,,BuySell,1693,,,DataTrades,1693,,
1694,iv30,1694,2016-11-09 00:00:00,,,,23.76,,,stockpx,1694,2016-11-09 00:00:00,,,,41.13,,,HVStrategy,1694,736277.0,RSI,1694,35.433570672902405,LRSI,1694,0.010105708373276552,TSI,1694,-9.192516655623603,Broker,1694,100051.33,100051.33,BuySell,1694,,,BuySell,1694,,,DataTrades,1694,,
1695,iv30,1695,2016-11-10 00:00:00,,,,26.14,,,stockpx,1695,2016-11-10 00:00:00,,,,40.38,,,HVStrategy,1695,736278.0,RSI,1695,44.32559406549712,LRSI,1695,0.0,TSI,1695,-9.645115424293675,Broker,1695,100051.33,100051.33,BuySell,1695,,,BuySell,1695,,,DataTrades,1695,,
1696,iv30,1696,2016-11-14 00:00:00,,,,27.87,,,stockpx,1696,2016-11-14 00:00:00,,,,39.41,,,HVStrategy,1696,736282.0,RSI,1696,49.743594996720695,LRSI,1696,0.23522809527586688,TSI,1696,-8.30702105098481,Broker,1696,100051.33,100051.33,BuySell,1696,,,BuySell,1696,,,DataTrades,1696,,
1697,iv30,1697,2016-11-15 00:00:00,,,,25.17,,,stockpx,1697,2016-11-15 00:00:00,,,,40.33,,,HVStrategy,1697,736283.0,RSI,1697,42.75108675001817,LRSI,1697,0.06419417121890625,TSI,1697,-9.444969443356184,Broker,1697,100051.33,100051.33,BuySell,1697,,,BuySell,1697,,,DataTrades,1697,,
1698,iv30,1698,2016-11-16 00:00:00,,,,24.57,,,stockpx,1698,2016-11-16 00:00:00,,,,40.88,,,HVStrategy,1698,736284.0,RSI,1698,41.35970773414568,LRSI,1698,0.13888679730266737,TSI,1698,-10.796210182101868,Broker,1698,100051.33,100051.33,BuySell,1698,,,BuySell,1698,,,DataTrades,1698,,
1699,iv30,1699,2016-11-17 00:00:00,,,,24.25,,,stockpx,1699,2016-11-17 00:00:00,,,,41.38,,,HVStrategy,1699,736285.0,RSI,1699,40.600753145196265,LRSI,1699,0.0,TSI,1699,-12.108320667216889,Broker,1699,100051.33,100051.33,BuySell,1699,,,BuySell,1699,,,DataTrades,1699,,
1700,iv30,1700,2016-11-18 00:00:00,,,,23.81,,,stockpx,1700,2016-11-18 00:00:00,,,,41.31,,,HVStrategy,1700,736286.0,RSI,1700,39.52672287769802,LRSI,1700,0.0,TSI,1700,-13.498307228346166,Broker,1700,100051.33,100051.33,BuySell,1700,,,BuySell,1700,,,DataTrades,1700,,
1701,iv30,1701,2016-11-21 00:00:00,,,,22.59,,,stockpx,1701,2016-11-21 00:00:00,,,,41.06,,,HVStrategy,1701,736289.0,RSI,1701,36.63306288585219,LRSI,1701,0.0,TSI,1701,-15.551832532951407,Broker,1701,100051.33,100051.33,BuySell,1701,,,BuySell,1701,,,DataTrades,1701,,
1702,iv30,1702,2016-11-22 00:00:00,,,,22.58,,,stockpx,1702,2016-11-22 00:00:00,,,,41.0,,,HVStrategy,1702,736290.0,RSI,1702,36.60940509352667,LRSI,1702,0.0,TSI,1702,-17.223868824769227,Broker,1702,100051.33,100051.33,BuySell,1702,,,BuySell,1702,,,DataTrades,1702,,
1703,iv30,1703,2016-11-23 00:00:00,,,,22.12,,,stockpx,1703,2016-11-23 00:00:00,,,,40.88,,,HVStrategy,1703,736291.0,RSI,1703,35.47449940119486,LRSI,1703,0.0,TSI,1703,-18.947592102442854,Broker,1703,100051.33,100051.33,BuySell,1703,,,BuySell,1703,,,DataTrades,1703,,
1704,iv30,1704,2016-11-25 00:00:00,,,,21.99,,,stockpx,1704,2016-11-25 00:00:00,,,,40.87,,,HVStrategy,1704,736293.0,RSI,1704,35.14292937286341,LRSI,1704,0.0,TSI,1704,-20.47662201744356,Broker,1704,100051.33,100051.33,BuySell,1704,,,BuySell,1704,,,DataTrades,1704,,
1705,iv30,1705,2016-11-28 00:00:00,,,,22.67,,,stockpx,1705,2016-11-28 00:00:00,,,,41.37,,,HVStrategy,1705,736296.0,RSI,1705,38.38693818882851,LRSI,1705,0.0,TSI,1705,-20.956895276253228,Broker,1705,100051.33,100051.33,BuySell,1705,,,BuySell,1705,,,DataTrades,1705,,
1706,iv30,1706,2016-11-29 00:00:00,,,,22.55,,,stockpx,1706,2016-11-29 00:00:00,,,,41.62,,,HVStrategy,1706,736297.0,RSI,1706,38.025481360258574,LRSI,1706,0.0,TSI,1706,-21.454312853850354,Broker,1706,100051.33,100051.33,BuySell,1706,,,BuySell,1706,,,DataTrades,1706,,
