Id,iv30,len,datetime,open,high,low,close,volume,openinterest,stockpx,len,datetime,open,high,low,close,volume,openinterest,HVStrategy,len,datetime,RSI,len,rsi,LRSI,len,lrsi,TSI,len,tsi,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,iv30,stockpx
1567,iv30,1567,2016-04-27 00:00:00,,,,19.53,,,stockpx,1567,2016-04-27 00:00:00,,,,50.88,,,HVStrategy,1567,736081.0,RSI,1567,41.58162222123901,LRSI,1567,0.0,TSI,1567,-5.6991705252529705,Broker,1567,100052.85999999999,100052.85999999999,BuySell,1567,,,BuySell,1567,,,DataTrades,1567,,
1568,iv30,1568,2016-04-28 00:00:00,,,,19.36,,,stockpx,1568,2016-04-28 00:00:00,,,,50.08,,,HVStrategy,1568,736082.0,RSI,1568,41.10931125961507,LRSI,1568,0.0,TSI,1568,-7.502913547697858,Broker,1568,100052.85999999999,100052.85999999999,BuySell,1568,,,BuySell,1568,,,DataTrades,1568,,
1569,iv30,1569,2016-04-29 00:00:00,,,,20.65,,,stockpx,1569,2016-04-29 00:00:00,,,,49.9,,,HVStrategy,1569,736083.0,RSI,1569,46.111374470588544,LRSI,1569,0.0654209289958419,TSI,1569,-7.562716719053212,Broker,1569,100052.85999999999,100052.85999999999,BuySell,1569,,,BuySell,1569,,,DataTrades,1569,,
1570,iv30,1570,2016-05-02 00:00:00,,,,18.91,,,stockpx,1570,2016-05-02 00:00:00,,,,50.65,,,HVStrategy,1570,736086.0,RSI,1570,41.046975357512,LRSI,1570,0.0,TSI,1570,-9.204975473983092,Broker,1570,100052.85999999999,100052.85999999999,BuySell,1570,,,BuySell,1570,,,DataTrades,1570,,
1571,iv30,1571,2016-05-03 00:00:00,,,,20.5,,,stockpx,1571,2016-05-03 00:00:00,,,,49.79,,,HVStrategy,1571,736087.0,RSI,1571,46.79722501606372,LRSI,1571,0.1192378748685021,TSI,1571,-8.78076939191312,Broker,1571,100052.85999999999,100052.85999999999,BuySell,1571,,,BuySell,1571,,,DataTrades,1571,,
1572,iv30,1572,2016-05-04 00:00:00,,,,20.74,,,stockpx,1572,2016-05-04 00:00:00,,,,49.97,,,HVStrategy,1572,736088.0,RSI,1572,47.627614358909014,LRSI,1572,0.23930813571964454,TSI,1572,-8.18941135269819,Broker,1572,100052.85999999999,100052.85999999999,BuySell,1572,,,BuySell,1572,,,DataTrades,1572,,
1573,iv30,1573,2016-05-05 00:00:00,,,,20.37,,,stockpx,1573,2016-05-05 00:00:00,,,,49.9,,,HVStrategy,1573,736089.0,RSI,1573,46.424599981223345,LRSI,1573,0.29501213250965164,TSI,1573,-8.0541759510197,Broker,1573,100052.85999999999,100052.85999999999,BuySell,1573,,,BuySell,1573,,,DataTrades,1573,,
1574,iv30,1574,2016-05-06 00:00:00,,,,19.29,,,stockpx,1574,2016-05-06 00:00:00,,,,50.24,,,HVStrategy,1574,736090.0,RSI,1574,43.009648065503846,LRSI,1574,0.35204585087015505,TSI,1574,-8.941631446475725,Broker,1574,100052.85999999999,100052.85999999999,BuySell,1574,,,BuySell,1574,,,DataTrades,1574,,
1575,iv30,1575,2016-05-09 00:00:00,,,,19.68,,,stockpx,1575,2016-05-09 00:00:00,,,,50.16,,,HVStrategy,1575,736093.0,RSI,1575,44.594592747609724,LRSI,1575,0.479383768667305,TSI,1575,-9.226697519209933,Broker,1575,100052.85999999999,100052.85999999999,BuySell,1575,,,BuySell,1575,,,DataTrades,1575,,
1576,iv30,1576,2016-05-10 00:00:00,,,,19.01,,,stockpx,1576,2016-05-10 00:00:00,,,,51.02,,,HVStrategy,1576,736094.0,RSI,1576,42.412364685468695,LRSI,1576,0.21377269794686457,TSI,1576,-10.086274506490204,Broker,1576,100052.85999999999,100052.85999999999,BuySell,1576,,,BuySell,1576,,,DataTrades,1576,,
1577,iv30,1577,2016-05-11 00:00:00,,,,18.91,,,stockpx,1577,2016-05-11 00:00:00,,,,51.09,,,HVStrategy,1577,736095.0,RSI,1577,42.08137252242176,LRSI,1577,0.20115936171724844,TSI,1577,-10.886794604767159,Broker,1577,100052.85999999999,100052.85999999999,BuySell,1577,,,BuySell,1577,,,DataTrades,1577,,
1578,iv30,1578,2016-05-12 00:00:00,,,,18.45,,,stockpx,1578,2016-05-12 00:00:00,,,,51.67,,,HVStrategy,1578,736096.0,RSI,1578,40.51503984171045,LRSI,1578,0.0,TSI,1578,-11.993015952498913,Broker,1578,100052.85999999999,100052.85999999999,BuySell,1578,,,BuySell,1578,,,DataTrades,1578,,
1579,iv30,1579,2016-05-13 00:00:00,,,,18.61,,,stockpx,1579,2016-05-13 00:00:00,,,,51.18,,,HVStrategy,1579,736097.0,RSI,1579,41.33300497405244,LRSI,1579,0.0,TSI,1579,-12.716585484199442,Broker,1579,100052.85999999999,100052.85999999999,BuySell,1579,,,BuySell,1579,,,DataTrades,1579,,
1580,iv30,1580,2016-05-16 00:00:00,,,,18.12,,,stockpx,1580,2016-05-16 00:00:00,,,,51.88,,,HVStrategy,1580,736100.0,RSI,1580,39.53982792404204,LRSI,1580,0.0,TSI,1580,-13.813170620805556,Broker,1580,100052.85999999999,100052.85999999999,BuySell,1580,,,BuySell,1580,,,DataTrades,1580,,
1581,iv30,1581,2016-05-17 00:00:00,,,,18.86,,,stockpx,1581,2016-05-17 00:00:00,,,,51.16,,,HVStrategy,1581,736101.0,RSI,1581,43.524620097358024,LRSI,1581,0.0,TSI,1581,-13.74002374672795,Broker,1581,100052.85999999999,100052.85999999999,BuySell,1581,,,BuySell,1581,,,DataTrades,1581,,
1582,iv30,1582,2016-05-18 00:00:00,,,,19.38,,,stockpx,1582,2016-05-18 00:00:00,,,,50.58,,,HVStrategy,1582,736102.0,RSI,1582,46.20757708519487,LRSI,1582,0.2473593048728872,TSI,1582,-12.96507112009943,Broker,1582,100052.85999999999,100052.85999999999,BuySell,1582,,,BuySell,1582,,,DataTrades,1582,,
1583,iv30,1583,2016-05-19 00:00:00,,,,20.14,,,stockpx,1583,2016-05-19 00:00:00,,,,50.22,,,HVStrategy,1583,736103.0,RSI,1583,49.95000560773159,LRSI,1583,0.43587495591880276,TSI,1583,-11.260185469144226,Broker,1583,100052.85999999999,100052.85999999999,BuySell,1583,,,BuySell,1583,,,DataTrades,1583,,
1584,iv30,1584,2016-05-20 00:00:00,,,,18.64,,,stockpx,1584,2016-05-20 00:00:00,,,,50.57,,,HVStrategy,1584,736104.0,RSI,1584,43.515195989870435,LRSI,1584,0.3839562726101218,TSI,1584,-11.52704694338273,Broker,1584,100052.85999999999,100052.85999999999,BuySell,1584,,,BuySell,1584,,,DataTrades,1584,,
1585,iv30,1585,2016-05-23 00:00:00,,,,18.81,,,stockpx,1585,2016-05-23 00:00:00,,,,50.21,,,HVStrategy,1585,736107.0,RSI,1585,44.389573012246146,LRSI,1585,0.6355403581146962,TSI,1585,-11.503283812062786,Broker,1585,100052.85999999999,100052.85999999999,BuySell,1585,,,BuySell,1585,,,DataTrades,1585,,
1586,iv30,1586,2016-05-24 00:00:00,,,,17.78,,,stockpx,1586,2016-05-24 00:00:00,,,,51.62,,,HVStrategy,1586,736108.0,RSI,1586,40.31734555536086,LRSI,1586,0.4171914665780471,TSI,1586,-12.657229271009355,Broker,1586,100052.85999999999,100052.85999999999,BuySell,1586,,,BuySell,1586,,,DataTrades,1586,,
1587,iv30,1587,2016-05-25 00:00:00,,,,16.86,,,stockpx,1587,2016-05-25 00:00:00,,,,52.17,,,HVStrategy,1587,736109.0,RSI,1587,37.04806718031508,LRSI,1587,0.2727147798830906,TSI,1587,-14.633284577804808,Broker,1587,100052.85999999999,100052.85999999999,BuySell,1587,,,BuySell,1587,,,DataTrades,1587,,
1588,iv30,1588,2016-05-26 00:00:00,,,,16.74,,,stockpx,1588,2016-05-26 00:00:00,,,,51.93,,,HVStrategy,1588,736110.0,RSI,1588,36.630828261322065,LRSI,1588,0.24488158421897255,TSI,1588,-16.372455133679225,Broker,1588,100052.85999999999,100052.85999999999,BuySell,1588,,,BuySell,1588,,,DataTrades,1588,,
1589,iv30,1589,2016-05-27 00:00:00,,,,16.63,,,stockpx,1589,2016-05-27 00:00:00,,,,52.1,,,HVStrategy,1589,736111.0,RSI,1589,36.2280552152406,LRSI,1589,0.0625759151859636,TSI,1589,-17.928550371891983,Broker,1589,100052.85999999999,100052.85999999999,BuySell,1589,,,BuySell,1589,,,DataTrades,1589,,
1590,iv30,1590,2016-05-31 00:00:00,,,,16.54,,,stockpx,1590,2016-05-31 00:00:00,,,,52.32,,,HVStrategy,1590,736115.0,RSI,1590,35.88043433092763,LRSI,1590,0.0,TSI,1590,-19.32781426279512,Broker,1590,100052.85999999999,100052.85999999999,BuySell,1590,,,BuySell,1590,,,DataTrades,1590,,
1591,iv30,1591,2016-06-01 00:00:00,,,,17.15,,,stockpx,1591,2016-06-01 00:00:00,,,,52.91,,,HVStrategy,1591,736116.0,RSI,1591,40.0772923489718,LRSI,1591,0.0,TSI,1591,-19.458210375785992,Broker,1591,100052.85999999999,100052.85999999999,BuySell,1591,,,BuySell,1591,,,DataTrades,1591,,
1592,iv30,1592,2016-06-02 00:00:00,,,,17.09,,,stockpx,1592,2016-06-02 00:00:00,,,,52.42,,,HVStrategy,1592,736117.0,RSI,1592,39.80133785293282,LRSI,1592,0.025960616479414857,TSI,1592,-19.638602220556272,Broker,1592,100052.85999999999,100052.85999999999,BuySell,1592,,,BuySell,1592,,,DataTrades,1592,,
1593,iv30,1593,2016-06-03 00:00:00,,,,17.05,,,stockpx,1593,2016-06-03 00:00:00,,,,51.9,,,HVStrategy,1593,736118.0,RSI,1593,39.6055487300629,LRSI,1593,0.03135667029635287,TSI,1593,-19.84037829304818,Broker,1593,100052.85999999999,100052.85999999999,BuySell,1593,,,BuySell,1593,,,DataTrades,1593,,
1594,iv30,1594,2016-06-06 00:00:00,,,,17.67,,,stockpx,1594,2016-06-06 00:00:00,,,,52.22,,,HVStrategy,1594,736121.0,RSI,1594,44.18836081672898,LRSI,1594,0.2770772622906082,TSI,1594,-18.840869930885187,Broker,1594,100052.85999999999,100052.85999999999,BuySell,1594,,,BuySell,1594,,,DataTrades,1594,,
1595,iv30,1595,2016-06-07 00:00:00,,,,16.75,,,stockpx,1595,2016-06-07 00:00:00,,,,52.29,,,HVStrategy,1595,736122.0,RSI,1595,39.409574836578365,LRSI,1595,0.24405015679037312,TSI,1595,-19.208977440617087,Broker,1595,100052.85999999999,100052.85999999999,BuySell,1595,,,BuySell,1595,,,DataTrades,1595,,
1596,iv30,1596,2016-06-08 00:00:00,,,,17.14,,,stockpx,1596,2016-06-08 00:00:00,,,,52.05,,,HVStrategy,1596,736123.0,RSI,1596,42.26023948902406,LRSI,1596,0.1210351423123404,TSI,1596,-18.74802657117885,Broker,1596,100052.85999999999,100052.85999999999,BuySell,1596,,,BuySell,1596,,,DataTrades,1596,,
1597,iv30,1597,2016-06-09 00:00:00,,,,17.52,,,stockpx,1597,2016-06-09 00:00:00,,,,51.71,,,HVStrategy,1597,736124.0,RSI,1597,44.97663467836588,LRSI,1597,0.6675792109508399,TSI,1597,-17.606337883996467,Broker,1597,100052.85999999999,100052.85999999999,BuySell,1597,,,BuySell,1597,,,DataTrades,1597,,
1598,iv30,1598,2016-06-10 00:00:00,,,,18.76,,,stockpx,1598,2016-06-10 00:00:00,,,,51.38,,,HVStrategy,1598,736125.0,RSI,1598,52.782849841678356,LRSI,1598,0.7622881526689077,TSI,1598,-14.196904921963219,Broker,1598,100052.85999999999,100052.85999999999,BuySell,1598,,,BuySell,1598,,,DataTrades,1598,,
1599,iv30,1599,2016-06-13 00:00:00,,,,21.26,,,stockpx,1599,2016-06-13 00:00:00,,,,50.19,,,HVStrategy,1599,736128.0,RSI,1599,63.90215504025163,LRSI,1599,0.8311240683028821,TSI,1599,-6.809367282897731,Broker,1599,100052.85999999999,100052.85999999999,BuySell,1599,,,BuySell,1599,,,DataTrades,1599,,
1600,iv30,1600,2016-06-14 00:00:00,,,,21.72,,,stockpx,1600,2016-06-14 00:00:00,,,,49.81,,,HVStrategy,1600,736129.0,RSI,1600,65.51151964186766,LRSI,1600,0.7860819287932849,TSI,1600,-0.3919474390610922,Broker,1600,100052.85999999999,100052.85999999999,BuySell,1600,,,BuySell,1600,,,DataTrades,1600,,
1601,iv30,1601,2016-06-15 00:00:00,,,,20.88,,,stockpx,1601,2016-06-15 00:00:00,,,,49.99,,,HVStrategy,1601,736130.0,RSI,1601,60.23074602989953,LRSI,1601,0.8569024793664355,TSI,1601,3.187720919784716,Broker,1601,100052.85999999999,100052.85999999999,BuySell,1601,,,BuySell,1601,,,DataTrades,1601,,
1602,iv30,1602,2016-06-16 00:00:00,,,,21.05,,,stockpx,1602,2016-06-16 00:00:00,,,,50.35,,,HVStrategy,1602,736131.0,RSI,1602,60.917368469776044,LRSI,1602,1.0,TSI,1602,6.232398246273148,Broker,1602,100052.85999999999,100052.85999999999,BuySell,1602,,,BuySell,1602,,,DataTrades,1602,,
1603,iv30,1603,2016-06-17 00:00:00,,,,20.72,,,stockpx,1603,2016-06-17 00:00:00,,,,50.16,,,HVStrategy,1603,736132.0,RSI,1603,58.795283642045995,LRSI,1603,1.0,TSI,1603,8.076922689301265,Broker,1603,100052.85999999999,100052.85999999999,BuySell,1603,,,BuySell,1603,,,DataTrades,1603,,
1604,iv30,1604,2016-06-20 00:00:00,,,,19.14,,,stockpx,1604,2016-06-20 00:00:00,,,,50.55,,,HVStrategy,1604,736135.0,RSI,1604,49.84265439883354,LRSI,1604,0.7969244536248813,TSI,1604,6.8113059188329235,Broker,1604,100052.85999999999,100052.85999999999,BuySell,1604,,,BuySell,1604,,,DataTrades,1604,,
1605,iv30,1605,2016-06-21 00:00:00,,,,19.09,,,stockpx,1605,2016-06-21 00:00:00,,,,51.05,,,HVStrategy,1605,736136.0,RSI,1605,49.58534299632426,LRSI,1605,0.7363046222177392,TSI,1605,5.736163175529208,Broker,1605,100052.85999999999,100052.85999999999,BuySell,1605,,,BuySell,1605,,,DataTrades,1605,,
1606,iv30,1606,2016-06-22 00:00:00,,,,20.95,,,stockpx,1606,2016-06-22 00:00:00,,,,51.05,,,HVStrategy,1606,736137.0,RSI,1606,58.225089835173975,LRSI,1606,0.7183827472129082,TSI,1606,7.6375091984458034,Broker,1606,100052.85999999999,100052.85999999999,BuySell,1606,,,BuySell,1606,,,DataTrades,1606,,
1607,iv30,1607,2016-06-23 00:00:00,,,,19.58,,,stockpx,1607,2016-06-23 00:00:00,,,,51.74,,,HVStrategy,1607,736138.0,RSI,1607,51.25733969601741,LRSI,1607,0.26571392382612846,TSI,1607,6.832409418279563,Broker,1607,100052.85999999999,100052.85999999999,BuySell,1607,,,BuySell,1607,,,DataTrades,1607,,
1608,iv30,1608,2016-06-24 00:00:00,,,,25.87,,,stockpx,1608,2016-06-24 00:00:00,,,,49.54,,,HVStrategy,1608,736139.0,RSI,1608,69.37686489832895,LRSI,1608,0.6974995826013133,TSI,1608,14.362544293153098,Broker,1608,100052.85999999999,100052.85999999999,BuySell,1608,,,BuySell,1608,,,DataTrades,1608,,
1609,iv30,1609,2016-06-27 00:00:00,,,,27.63,,,stockpx,1609,2016-06-27 00:00:00,,,,48.18,,,HVStrategy,1609,736142.0,RSI,1609,72.46163269661878,LRSI,1609,0.756432701572444,TSI,1609,21.23947554650765,Broker,1609,100052.85999999999,100052.85999999999,BuySell,1609,,,BuySell,1609,,,DataTrades,1609,,
1610,iv30,1610,2016-06-28 00:00:00,,,,23.52,,,stockpx,1610,2016-06-28 00:00:00,,,,49.29,,,HVStrategy,1610,736143.0,RSI,1610,57.81528508792126,LRSI,1610,0.6716988531193966,TSI,1610,20.04059517164854,Broker,1610,100076.37999999999,100052.85999999999,BuySell,1610,,23.52,BuySell,1610,,,DataTrades,1610,,
1611,iv30,1611,2016-06-29 00:00:00,,,,21.16,,,stockpx,1611,2016-06-29 00:00:00,,,,50.62,,,HVStrategy,1611,736144.0,RSI,1611,51.39181057947436,LRSI,1611,0.7823575801090448,TSI,1611,16.270746438049436,Broker,1611,100076.37999999999,100055.21999999999,BuySell,1611,,,BuySell,1611,,,DataTrades,1611,,
1612,iv30,1612,2016-06-30 00:00:00,,,,19.79,,,stockpx,1612,2016-06-30 00:00:00,,,,51.18,,,HVStrategy,1612,736145.0,RSI,1612,48.05408308697505,LRSI,1612,0.6826760383469107,TSI,1612,12.147240557347509,Broker,1612,100076.37999999999,100056.59,BuySell,1612,,,BuySell,1612,,,DataTrades,1612,,
1613,iv30,1613,2016-07-01 00:00:00,,,,19.49,,,stockpx,1613,2016-07-01 00:00:00,,,,51.27,,,HVStrategy,1613,736146.0,RSI,1613,47.32919420480747,LRSI,1613,0.5850538811914423,TSI,1613,8.906691529885634,Broker,1613,100076.37999999999,100056.88999999998,BuySell,1613,,,BuySell,1613,,,DataTrades,1613,,
1614,iv30,1614,2016-07-05 00:00:00,,,,21.62,,,stockpx,1614,2016-07-05 00:00:00,,,,50.99,,,HVStrategy,1614,736150.0,RSI,1614,52.77605684689628,LRSI,1614,0.49692394569816456,TSI,1614,8.305458494974403,Broker,1614,100076.37999999999,100054.76,BuySell,1614,,,BuySell,1614,,,DataTrades,1614,,
1615,iv30,1615,2016-07-06 00:00:00,,,,21.69,,,stockpx,1615,2016-07-06 00:00:00,,,,51.29,,,HVStrategy,1615,736151.0,RSI,1615,52.94826559821711,LRSI,1615,0.10454919796155754,TSI,1615,7.91549152522972,Broker,1615,100076.37999999999,100054.68999999999,BuySell,1615,,,BuySell,1615,,,DataTrades,1615,,
1616,iv30,1616,2016-07-07 00:00:00,,,,21.93,,,stockpx,1616,2016-07-07 00:00:00,,,,51.34,,,HVStrategy,1616,736152.0,RSI,1616,53.57337775262462,LRSI,1616,0.17520442331229,TSI,1616,7.810159414235606,Broker,1616,100054.45,100054.45,BuySell,1616,21.93,,BuySell,1616,,,DataTrades,1616,1.5899999999999999,
1617,iv30,1617,2016-07-08 00:00:00,,,,22.73,,,stockpx,1617,2016-07-08 00:00:00,,,,51.34,,,HVStrategy,1617,736153.0,RSI,1617,55.68676550419572,LRSI,1617,0.3421688689387555,TSI,1617,8.37476228724508,Broker,1617,100054.45,100054.45,BuySell,1617,,,BuySell,1617,,,DataTrades,1617,,
1618,iv30,1618,2016-07-11 00:00:00,,,,21.12,,,stockpx,1618,2016-07-11 00:00:00,,,,52.76,,,HVStrategy,1618,736156.0,RSI,1618,50.686165594195046,LRSI,1618,0.3213713692149812,TSI,1618,7.29482472469007,Broker,1618,100054.45,100054.45,BuySell,1618,,,BuySell,1618,,,DataTrades,1618,,
1619,iv30,1619,2016-07-12 00:00:00,,,,22.77,,,stockpx,1619,2016-07-12 00:00:00,,,,53.22,,,HVStrategy,1619,736157.0,RSI,1619,55.13289698231446,LRSI,1619,0.875893739173895,TSI,1619,7.776625175588464,Broker,1619,100054.45,100054.45,BuySell,1619,,,BuySell,1619,,,DataTrades,1619,,
1620,iv30,1620,2016-07-13 00:00:00,,,,22.84,,,stockpx,1620,2016-07-13 00:00:00,,,,53.65,,,HVStrategy,1620,736158.0,RSI,1620,55.31697987155513,LRSI,1620,0.859190754726793,TSI,1620,8.213083333134902,Broker,1620,100054.45,100054.45,BuySell,1620,,,BuySell,1620,,,DataTrades,1620,,
1621,iv30,1621,2016-07-14 00:00:00,,,,22.67,,,stockpx,1621,2016-07-14 00:00:00,,,,53.81,,,HVStrategy,1621,736159.0,RSI,1621,54.72970145904634,LRSI,1621,0.8637043411771919,TSI,1621,8.402320458290696,Broker,1621,100054.45,100054.45,BuySell,1621,,,BuySell,1621,,,DataTrades,1621,,
1622,iv30,1622,2016-07-15 00:00:00,,,,22.07,,,stockpx,1622,2016-07-15 00:00:00,,,,53.63,,,HVStrategy,1622,736160.0,RSI,1622,52.60687217799264,LRSI,1622,0.8874795084200221,TSI,1622,7.97299968849772,Broker,1622,100054.45,100054.45,BuySell,1622,,,BuySell,1622,,,DataTrades,1622,,
1623,iv30,1623,2016-07-18 00:00:00,,,,21.97,,,stockpx,1623,2016-07-18 00:00:00,,,,53.97,,,HVStrategy,1623,736163.0,RSI,1623,52.243162479551145,LRSI,1623,0.7858867011907481,TSI,1623,7.520310499326518,Broker,1623,100054.45,100054.45,BuySell,1623,,,BuySell,1623,,,DataTrades,1623,,
1624,iv30,1624,2016-07-19 00:00:00,,,,24.8,,,stockpx,1624,2016-07-19 00:00:00,,,,53.01,,,HVStrategy,1624,736164.0,RSI,1624,60.55465911418074,LRSI,1624,0.7619295979309425,TSI,1624,9.565345632646508,Broker,1624,100054.45,100054.45,BuySell,1624,,,BuySell,1624,,,DataTrades,1624,,
1625,iv30,1625,2016-07-20 00:00:00,,,,14.71,,,stockpx,1625,2016-07-20 00:00:00,,,,56.28,,,HVStrategy,1625,736165.0,RSI,1625,36.298508927400256,LRSI,1625,0.3401652864366062,TSI,1625,1.6240450461339588,Broker,1625,100054.45,100054.45,BuySell,1625,,,BuySell,1625,,,DataTrades,1625,,
1626,iv30,1626,2016-07-21 00:00:00,,,,14.72,,,stockpx,1626,2016-07-21 00:00:00,,,,55.92,,,HVStrategy,1626,736166.0,RSI,1626,36.32573166454504,LRSI,1626,0.32670253162328855,TSI,1626,-3.929267775996073,Broker,1626,100054.45,100054.45,BuySell,1626,,,BuySell,1626,,,DataTrades,1626,,
1627,iv30,1627,2016-07-22 00:00:00,,,,14.08,,,stockpx,1627,2016-07-22 00:00:00,,,,56.56,,,HVStrategy,1627,736167.0,RSI,1627,35.286399899751686,LRSI,1627,0.24904541255144647,TSI,1627,-8.491538017862238,Broker,1627,100054.45,100054.45,BuySell,1627,,,BuySell,1627,,,DataTrades,1627,,
1628,iv30,1628,2016-07-25 00:00:00,,,,14.25,,,stockpx,1628,2016-07-25 00:00:00,,,,56.51,,,HVStrategy,1628,736170.0,RSI,1628,35.811750212275626,LRSI,1628,0.038231716001694185,TSI,1628,-11.806760576035549,Broker,1628,100054.45,100054.45,BuySell,1628,,,BuySell,1628,,,DataTrades,1628,,
1629,iv30,1629,2016-07-26 00:00:00,,,,14.86,,,stockpx,1629,2016-07-26 00:00:00,,,,56.79,,,HVStrategy,1629,736171.0,RSI,1629,37.76411035571547,LRSI,1629,0.0,TSI,1629,-13.853635926893274,Broker,1629,100054.45,100054.45,BuySell,1629,,,BuySell,1629,,,DataTrades,1629,,
1630,iv30,1630,2016-07-27 00:00:00,,,,14.72,,,stockpx,1630,2016-07-27 00:00:00,,,,56.42,,,HVStrategy,1630,736172.0,RSI,1630,37.48232797139229,LRSI,1630,0.0,TSI,1630,-15.571855251939429,Broker,1630,100054.45,100054.45,BuySell,1630,,,BuySell,1630,,,DataTrades,1630,,
1631,iv30,1631,2016-07-28 00:00:00,,,,14.47,,,stockpx,1631,2016-07-28 00:00:00,,,,56.2,,,HVStrategy,1631,736173.0,RSI,1631,36.95209069845599,LRSI,1631,0.0,TSI,1631,-17.12822582336966,Broker,1631,100054.45,100054.45,BuySell,1631,,,BuySell,1631,,,DataTrades,1631,,
1632,iv30,1632,2016-07-29 00:00:00,,,,14.07,,,stockpx,1632,2016-07-29 00:00:00,,,,56.51,,,HVStrategy,1632,736174.0,RSI,1632,36.07280842440396,LRSI,1632,0.0,TSI,1632,-18.67102654507974,Broker,1632,100054.45,100054.45,BuySell,1632,,,BuySell,1632,,,DataTrades,1632,,
1633,iv30,1633,2016-08-01 00:00:00,,,,14.64,,,stockpx,1633,2016-08-01 00:00:00,,,,56.37,,,HVStrategy,1633,736177.0,RSI,1633,38.32496337254264,LRSI,1633,0.0,TSI,1633,-19.38263974219671,Broker,1633,100054.45,100054.45,BuySell,1633,,,BuySell,1633,,,DataTrades,1633,,
1634,iv30,1634,2016-08-02 00:00:00,,,,14.95,,,stockpx,1634,2016-08-02 00:00:00,,,,56.65,,,HVStrategy,1634,736178.0,RSI,1634,39.571840137307206,LRSI,1634,0.06631831756533427,TSI,1634,-19.658581782251815,Broker,1634,100054.45,100054.45,BuySell,1634,,,BuySell,1634,,,DataTrades,1634,,
1635,iv30,1635,2016-08-03 00:00:00,,,,14.05,,,stockpx,1635,2016-08-03 00:00:00,,,,56.92,,,HVStrategy,1635,736179.0,RSI,1635,37.21924510672546,LRSI,1635,0.0,TSI,1635,-20.51976581134705,Broker,1635,100054.45,100054.45,BuySell,1635,,,BuySell,1635,,,DataTrades,1635,,
1636,iv30,1636,2016-08-04 00:00:00,,,,14.2,,,stockpx,1636,2016-08-04 00:00:00,,,,57.45,,,HVStrategy,1636,736180.0,RSI,1636,37.88208891694651,LRSI,1636,0.0,TSI,1636,-21.076974991878288,Broker,1636,100054.45,100054.45,BuySell,1636,,,BuySell,1636,,,DataTrades,1636,,
1637,iv30,1637,2016-08-05 00:00:00,,,,13.73,,,stockpx,1637,2016-08-05 00:00:00,,,,57.98,,,HVStrategy,1637,736181.0,RSI,1637,36.57890226788256,LRSI,1637,0.0,TSI,1637,-21.89020404593114,Broker,1637,100054.45,100054.45,BuySell,1637,,,BuySell,1637,,,DataTrades,1637,,
1638,iv30,1638,2016-08-08 00:00:00,,,,14.24,,,stockpx,1638,2016-08-08 00:00:00,,,,57.99,,,HVStrategy,1638,736184.0,RSI,1638,39.02992008746989,LRSI,1638,0.0,TSI,1638,-21.979798759217974,Broker,1638,100054.45,100054.45,BuySell,1638,,,BuySell,1638,,,DataTrades,1638,,
1639,iv30,1639,2016-08-09 00:00:00,,,,13.67,,,stockpx,1639,2016-08-09 00:00:00,,,,58.15,,,HVStrategy,1639,736185.0,RSI,1639,37.29510224964545,LRSI,1639,0.0,TSI,1639,-22.495444065315652,Broker,1639,100054.45,100054.45,BuySell,1639,,,BuySell,1639,,,DataTrades,1639,,
1640,iv30,1640,2016-08-10 00:00:00,,,,13.48,,,stockpx,1640,2016-08-10 00:00:00,,,,57.92,,,HVStrategy,1640,736186.0,RSI,1640,36.709373397758384,LRSI,1640,0.0,TSI,1640,-23.082652087500023,Broker,1640,100054.45,100054.45,BuySell,1640,,,BuySell,1640,,,DataTrades,1640,,
1641,iv30,1641,2016-08-11 00:00:00,,,,13.5,,,stockpx,1641,2016-08-11 00:00:00,,,,58.27,,,HVStrategy,1641,736187.0,RSI,1641,36.82185274278402,LRSI,1641,0.0,TSI,1641,-23.557279648307848,Broker,1641,100054.45,100054.45,BuySell,1641,,,BuySell,1641,,,DataTrades,1641,,
1642,iv30,1642,2016-08-12 00:00:00,,,,13.25,,,stockpx,1642,2016-08-12 00:00:00,,,,57.79,,,HVStrategy,1642,736188.0,RSI,1642,35.96152064234562,LRSI,1642,0.0,TSI,1642,-24.177159946033548,Broker,1642,100054.45,100054.45,BuySell,1642,,,BuySell,1642,,,DataTrades,1642,,
1643,iv30,1643,2016-08-15 00:00:00,,,,13.19,,,stockpx,1643,2016-08-15 00:00:00,,,,58.17,,,HVStrategy,1643,736191.0,RSI,1643,35.74565690185726,LRSI,1643,0.0,TSI,1643,-24.764669334805653,Broker,1643,100054.45,100054.45,BuySell,1643,,,BuySell,1643,,,DataTrades,1643,,
1644,iv30,1644,2016-08-16 00:00:00,,,,13.64,,,stockpx,1644,2016-08-16 00:00:00,,,,57.51,,,HVStrategy,1644,736192.0,RSI,1644,38.71683564489649,LRSI,1644,0.048703964966844454,TSI,1644,-24.590570451550658,Broker,1644,100054.45,100054.45,BuySell,1644,,,BuySell,1644,,,DataTrades,1644,,
1645,iv30,1645,2016-08-17 00:00:00,,,,14.09,,,stockpx,1645,2016-08-17 00:00:00,,,,57.51,,,HVStrategy,1645,736193.0,RSI,1645,41.62384520219886,LRSI,1645,0.31390459520576014,TSI,1645,-23.731679416746292,Broker,1645,100054.45,100054.45,BuySell,1645,,,BuySell,1645,,,DataTrades,1645,,
