Id,stockpx,len,datetime,open,high,low,close,volume,openinterest,stockpx_lag_1,len,datetime,open,high,low,close,volume,openinterest,stockpx_lag_2,len,datetime,open,high,low,close,volume,openinterest,stockpx_lag_3,len,datetime,open,high,low,close,volume,openinterest,stockpx_lag_4,len,datetime,open,high,low,close,volume,openinterest,stockpx_lag_5,len,datetime,open,high,low,close,volume,openinterest,10dORHV,len,datetime,open,high,low,close,volume,openinterest,TestStrategy,len,datetime,RSI_Oversold,len,rsi_os_30,RSI_Overbought,len,rsi_ob_70,LRSI_Oversold,len,lrsi_os_03,LRSI_Overbought,len,lrsi_ob_07,TSI_Oversold,len,tsi_os,TSI_Overbought,len,tsi_ob,AO_Oversold,len,ao_os,AO_Overbought,len,ao_ob,UO_Oversold,len,uo_os_30,UO_Overbought,len,uo_ob_60,CCI_Oversold,len,cci_os,CCI_Overbought,len,cci_ob,WR_Oversold,len,wr_os,WR_Overbought,len,wr_ob,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,stockpx,stockpx_lag_1,stockpx_lag_2,stockpx_lag_3,stockpx_lag_4,stockpx_lag_5,10dORHV
1380,stockpx,1380,2015-07-22 00:00:00,,39.630001,38.259997999999996,39.240002000000004,17714800.0,,stockpx_lag_1,1380,2015-07-22 00:00:00,,,,39.209998999999996,,,stockpx_lag_2,1380,2015-07-22 00:00:00,,,,38.849998,,,stockpx_lag_3,1380,2015-07-22 00:00:00,,,,37.84,,,stockpx_lag_4,1380,2015-07-22 00:00:00,,,,37.720001,,,stockpx_lag_5,1380,2015-07-22 00:00:00,,,,37.669998,,,10dORHV,1380,2015-07-22 00:00:00,,,,31.3,,,TestStrategy,1380,735801.0,RSI_Oversold,1380,0.0,RSI_Overbought,1380,0.0,LRSI_Oversold,1380,0.0,LRSI_Overbought,1380,1.0,TSI_Oversold,1380,1.0,TSI_Overbought,1380,0.0,AO_Oversold,1380,0.0,AO_Overbought,1380,1.0,UO_Oversold,1380,0.0,UO_Overbought,1380,0.0,CCI_Oversold,1380,0.0,CCI_Overbought,1380,0.0,WR_Oversold,1380,0.0,WR_Overbought,1380,0.0,Broker,1380,100056.04001299996,100056.04001299996,BuySell,1380,,,BuySell,1380,,,BuySell,1380,,,BuySell,1380,,,BuySell,1380,,,BuySell,1380,,,BuySell,1380,,,DataTrades,1380,,,,,,,
1381,stockpx,1381,2015-07-23 00:00:00,,39.779999,39.060001,39.209998999999996,9267400.0,,stockpx_lag_1,1381,2015-07-23 00:00:00,,,,38.849998,,,stockpx_lag_2,1381,2015-07-23 00:00:00,,,,37.84,,,stockpx_lag_3,1381,2015-07-23 00:00:00,,,,37.720001,,,stockpx_lag_4,1381,2015-07-23 00:00:00,,,,37.669998,,,stockpx_lag_5,1381,2015-07-23 00:00:00,,,,37.419998,,,10dORHV,1381,2015-07-23 00:00:00,,,,24.63,,,TestStrategy,1381,735802.0,RSI_Oversold,1381,0.0,RSI_Overbought,1381,0.0,LRSI_Oversold,1381,0.0,LRSI_Overbought,1381,1.0,TSI_Oversold,1381,1.0,TSI_Overbought,1381,0.0,AO_Oversold,1381,0.0,AO_Overbought,1381,1.0,UO_Oversold,1381,0.0,UO_Overbought,1381,0.0,CCI_Oversold,1381,0.0,CCI_Overbought,1381,0.0,WR_Oversold,1381,0.0,WR_Overbought,1381,0.0,Broker,1381,100056.04001299996,100056.04001299996,BuySell,1381,,,BuySell,1381,,,BuySell,1381,,,BuySell,1381,,,BuySell,1381,,,BuySell,1381,,,BuySell,1381,,,DataTrades,1381,,,,,,,
1382,stockpx,1382,2015-07-24 00:00:00,,39.580002,38.669998,38.849998,8590700.0,,stockpx_lag_1,1382,2015-07-24 00:00:00,,,,37.84,,,stockpx_lag_2,1382,2015-07-24 00:00:00,,,,37.720001,,,stockpx_lag_3,1382,2015-07-24 00:00:00,,,,37.669998,,,stockpx_lag_4,1382,2015-07-24 00:00:00,,,,37.419998,,,stockpx_lag_5,1382,2015-07-24 00:00:00,,,,36.669998,,,10dORHV,1382,2015-07-24 00:00:00,,,,24.63,,,TestStrategy,1382,735803.0,RSI_Oversold,1382,0.0,RSI_Overbought,1382,0.0,LRSI_Oversold,1382,0.0,LRSI_Overbought,1382,1.0,TSI_Oversold,1382,0.0,TSI_Overbought,1382,1.0,AO_Oversold,1382,0.0,AO_Overbought,1382,1.0,UO_Oversold,1382,0.0,UO_Overbought,1382,0.0,CCI_Oversold,1382,0.0,CCI_Overbought,1382,0.0,WR_Oversold,1382,0.0,WR_Overbought,1382,0.0,Broker,1382,100056.04001299996,100056.04001299996,BuySell,1382,,,BuySell,1382,,,BuySell,1382,,,BuySell,1382,,,BuySell,1382,,,BuySell,1382,,,BuySell,1382,,,DataTrades,1382,,,,,,,
1383,stockpx,1383,2015-07-27 00:00:00,,38.310001,37.650002,37.84,12942700.0,,stockpx_lag_1,1383,2015-07-27 00:00:00,,,,37.720001,,,stockpx_lag_2,1383,2015-07-27 00:00:00,,,,37.669998,,,stockpx_lag_3,1383,2015-07-27 00:00:00,,,,37.419998,,,stockpx_lag_4,1383,2015-07-27 00:00:00,,,,36.669998,,,stockpx_lag_5,1383,2015-07-27 00:00:00,,,,36.689999,,,10dORHV,1383,2015-07-27 00:00:00,,,,25.75,,,TestStrategy,1383,735806.0,RSI_Oversold,1383,1.0,RSI_Overbought,1383,0.0,LRSI_Oversold,1383,0.0,LRSI_Overbought,1383,0.0,TSI_Oversold,1383,0.0,TSI_Overbought,1383,1.0,AO_Oversold,1383,0.0,AO_Overbought,1383,1.0,UO_Oversold,1383,0.0,UO_Overbought,1383,0.0,CCI_Oversold,1383,1.0,CCI_Overbought,1383,0.0,WR_Oversold,1383,1.0,WR_Overbought,1383,0.0,Broker,1383,100056.04001299996,100056.04001299996,BuySell,1383,,,BuySell,1383,,,BuySell,1383,,,BuySell,1383,,,BuySell,1383,,,BuySell,1383,,,BuySell,1383,,,DataTrades,1383,,,,,,,
1384,stockpx,1384,2015-07-28 00:00:00,,37.919998,37.27,37.720001,10333100.0,,stockpx_lag_1,1384,2015-07-28 00:00:00,,,,37.669998,,,stockpx_lag_2,1384,2015-07-28 00:00:00,,,,37.419998,,,stockpx_lag_3,1384,2015-07-28 00:00:00,,,,36.669998,,,stockpx_lag_4,1384,2015-07-28 00:00:00,,,,36.689999,,,stockpx_lag_5,1384,2015-07-28 00:00:00,,,,37.119999,,,10dORHV,1384,2015-07-28 00:00:00,,,,25.83,,,TestStrategy,1384,735807.0,RSI_Oversold,1384,1.0,RSI_Overbought,1384,0.0,LRSI_Oversold,1384,0.0,LRSI_Overbought,1384,0.0,TSI_Oversold,1384,0.0,TSI_Overbought,1384,1.0,AO_Oversold,1384,0.0,AO_Overbought,1384,1.0,UO_Oversold,1384,0.0,UO_Overbought,1384,0.0,CCI_Oversold,1384,1.0,CCI_Overbought,1384,0.0,WR_Oversold,1384,1.0,WR_Overbought,1384,0.0,Broker,1384,100056.04001299996,100056.04001299996,BuySell,1384,,,BuySell,1384,,,BuySell,1384,,,BuySell,1384,,,BuySell,1384,,,BuySell,1384,,,BuySell,1384,,,DataTrades,1384,,,,,,,
1385,stockpx,1385,2015-07-29 00:00:00,,37.919998,37.380001,37.669998,10290600.0,,stockpx_lag_1,1385,2015-07-29 00:00:00,,,,37.419998,,,stockpx_lag_2,1385,2015-07-29 00:00:00,,,,36.669998,,,stockpx_lag_3,1385,2015-07-29 00:00:00,,,,36.689999,,,stockpx_lag_4,1385,2015-07-29 00:00:00,,,,37.119999,,,stockpx_lag_5,1385,2015-07-29 00:00:00,,,,37.25,,,10dORHV,1385,2015-07-29 00:00:00,,,,25.7,,,TestStrategy,1385,735808.0,RSI_Oversold,1385,1.0,RSI_Overbought,1385,0.0,LRSI_Oversold,1385,1.0,LRSI_Overbought,1385,0.0,TSI_Oversold,1385,0.0,TSI_Overbought,1385,1.0,AO_Oversold,1385,0.0,AO_Overbought,1385,1.0,UO_Oversold,1385,0.0,UO_Overbought,1385,0.0,CCI_Oversold,1385,1.0,CCI_Overbought,1385,0.0,WR_Oversold,1385,1.0,WR_Overbought,1385,0.0,Broker,1385,100056.04001299996,100056.04001299996,BuySell,1385,,,BuySell,1385,,,BuySell,1385,,,BuySell,1385,,,BuySell,1385,,,BuySell,1385,,,BuySell,1385,,,DataTrades,1385,,,,,,,
1386,stockpx,1386,2015-07-30 00:00:00,,37.689999,37.299999,37.419998,9542700.0,,stockpx_lag_1,1386,2015-07-30 00:00:00,,,,36.669998,,,stockpx_lag_2,1386,2015-07-30 00:00:00,,,,36.689999,,,stockpx_lag_3,1386,2015-07-30 00:00:00,,,,37.119999,,,stockpx_lag_4,1386,2015-07-30 00:00:00,,,,37.25,,,stockpx_lag_5,1386,2015-07-30 00:00:00,,,,36.459998999999996,,,10dORHV,1386,2015-07-30 00:00:00,,,,25.33,,,TestStrategy,1386,735809.0,RSI_Oversold,1386,1.0,RSI_Overbought,1386,0.0,LRSI_Oversold,1386,1.0,LRSI_Overbought,1386,0.0,TSI_Oversold,1386,0.0,TSI_Overbought,1386,1.0,AO_Oversold,1386,0.0,AO_Overbought,1386,1.0,UO_Oversold,1386,0.0,UO_Overbought,1386,0.0,CCI_Oversold,1386,0.0,CCI_Overbought,1386,0.0,WR_Oversold,1386,1.0,WR_Overbought,1386,0.0,Broker,1386,100056.04001299996,100056.04001299996,BuySell,1386,,,BuySell,1386,,,BuySell,1386,,,BuySell,1386,,,BuySell,1386,,,BuySell,1386,,,BuySell,1386,,,DataTrades,1386,,,,,,,
1387,stockpx,1387,2015-07-31 00:00:00,,37.57,36.619999,36.669998,15446100.0,,stockpx_lag_1,1387,2015-07-31 00:00:00,,,,36.689999,,,stockpx_lag_2,1387,2015-07-31 00:00:00,,,,37.119999,,,stockpx_lag_3,1387,2015-07-31 00:00:00,,,,37.25,,,stockpx_lag_4,1387,2015-07-31 00:00:00,,,,36.459998999999996,,,stockpx_lag_5,1387,2015-07-31 00:00:00,,,,36.669998,,,10dORHV,1387,2015-07-31 00:00:00,,,,26.28,,,TestStrategy,1387,735810.0,RSI_Oversold,1387,1.0,RSI_Overbought,1387,0.0,LRSI_Oversold,1387,1.0,LRSI_Overbought,1387,0.0,TSI_Oversold,1387,0.0,TSI_Overbought,1387,1.0,AO_Oversold,1387,0.0,AO_Overbought,1387,1.0,UO_Oversold,1387,0.0,UO_Overbought,1387,0.0,CCI_Oversold,1387,0.0,CCI_Overbought,1387,0.0,WR_Oversold,1387,1.0,WR_Overbought,1387,0.0,Broker,1387,100056.04001299996,100056.04001299996,BuySell,1387,,,BuySell,1387,,,BuySell,1387,,,BuySell,1387,,,BuySell,1387,,,BuySell,1387,,,BuySell,1387,,,DataTrades,1387,,,,,,,
1388,stockpx,1388,2015-08-04 00:00:00,,37.209998999999996,36.599998,37.119999,9051900.0,,stockpx_lag_1,1388,2015-08-04 00:00:00,,,,37.25,,,stockpx_lag_2,1388,2015-08-04 00:00:00,,,,36.459998999999996,,,stockpx_lag_3,1388,2015-08-04 00:00:00,,,,36.669998,,,stockpx_lag_4,1388,2015-08-04 00:00:00,,,,37.150002,,,stockpx_lag_5,1388,2015-08-04 00:00:00,,,,36.029999,,,10dORHV,1388,2015-08-04 00:00:00,,,,26.57,,,TestStrategy,1388,735814.0,RSI_Oversold,1388,0.0,RSI_Overbought,1388,0.0,LRSI_Oversold,1388,1.0,LRSI_Overbought,1388,0.0,TSI_Oversold,1388,0.0,TSI_Overbought,1388,1.0,AO_Oversold,1388,0.0,AO_Overbought,1388,1.0,UO_Oversold,1388,0.0,UO_Overbought,1388,0.0,CCI_Oversold,1388,0.0,CCI_Overbought,1388,0.0,WR_Oversold,1388,0.0,WR_Overbought,1388,0.0,Broker,1388,100056.04001299996,100056.04001299996,BuySell,1388,,,BuySell,1388,,,BuySell,1388,,,BuySell,1388,,,BuySell,1388,,,BuySell,1388,,,BuySell,1388,,,DataTrades,1388,,,,,,,
1389,stockpx,1389,2015-08-06 00:00:00,,37.52,36.299999,36.459998999999996,12299700.0,,stockpx_lag_1,1389,2015-08-06 00:00:00,,,,36.669998,,,stockpx_lag_2,1389,2015-08-06 00:00:00,,,,37.150002,,,stockpx_lag_3,1389,2015-08-06 00:00:00,,,,36.029999,,,stockpx_lag_4,1389,2015-08-06 00:00:00,,,,34.490002000000004,,,stockpx_lag_5,1389,2015-08-06 00:00:00,,,,35.93,,,10dORHV,1389,2015-08-06 00:00:00,,,,20.82,,,TestStrategy,1389,735816.0,RSI_Oversold,1389,1.0,RSI_Overbought,1389,0.0,LRSI_Oversold,1389,1.0,LRSI_Overbought,1389,0.0,TSI_Oversold,1389,0.0,TSI_Overbought,1389,1.0,AO_Oversold,1389,0.0,AO_Overbought,1389,1.0,UO_Oversold,1389,0.0,UO_Overbought,1389,0.0,CCI_Oversold,1389,0.0,CCI_Overbought,1389,0.0,WR_Oversold,1389,1.0,WR_Overbought,1389,0.0,Broker,1389,100056.04001299996,100056.04001299996,BuySell,1389,,,BuySell,1389,,,BuySell,1389,,,BuySell,1389,,,BuySell,1389,,,BuySell,1389,,,BuySell,1389,,,DataTrades,1389,,,,,,,
1390,stockpx,1390,2015-08-07 00:00:00,,36.759997999999996,36.150002,36.669998,11845500.0,,stockpx_lag_1,1390,2015-08-07 00:00:00,,,,37.150002,,,stockpx_lag_2,1390,2015-08-07 00:00:00,,,,36.029999,,,stockpx_lag_3,1390,2015-08-07 00:00:00,,,,34.490002000000004,,,stockpx_lag_4,1390,2015-08-07 00:00:00,,,,35.93,,,stockpx_lag_5,1390,2015-08-07 00:00:00,,,,36.240002000000004,,,10dORHV,1390,2015-08-07 00:00:00,,,,18.61,,,TestStrategy,1390,735817.0,RSI_Oversold,1390,1.0,RSI_Overbought,1390,0.0,LRSI_Oversold,1390,1.0,LRSI_Overbought,1390,0.0,TSI_Oversold,1390,0.0,TSI_Overbought,1390,1.0,AO_Oversold,1390,0.0,AO_Overbought,1390,1.0,UO_Oversold,1390,0.0,UO_Overbought,1390,0.0,CCI_Oversold,1390,0.0,CCI_Overbought,1390,0.0,WR_Oversold,1390,1.0,WR_Overbought,1390,0.0,Broker,1390,100056.04001299996,100056.04001299996,BuySell,1390,,,BuySell,1390,,,BuySell,1390,,,BuySell,1390,,,BuySell,1390,,,BuySell,1390,,,BuySell,1390,,,DataTrades,1390,,,,,,,
1391,stockpx,1391,2015-08-10 00:00:00,,37.689999,36.869999,37.150002,11351400.0,,stockpx_lag_1,1391,2015-08-10 00:00:00,,,,36.029999,,,stockpx_lag_2,1391,2015-08-10 00:00:00,,,,34.490002000000004,,,stockpx_lag_3,1391,2015-08-10 00:00:00,,,,35.93,,,stockpx_lag_4,1391,2015-08-10 00:00:00,,,,36.240002000000004,,,stockpx_lag_5,1391,2015-08-10 00:00:00,,,,36.099998,,,10dORHV,1391,2015-08-10 00:00:00,,,,17.72,,,TestStrategy,1391,735820.0,RSI_Oversold,1391,0.0,RSI_Overbought,1391,0.0,LRSI_Oversold,1391,1.0,LRSI_Overbought,1391,0.0,TSI_Oversold,1391,0.0,TSI_Overbought,1391,1.0,AO_Oversold,1391,0.0,AO_Overbought,1391,1.0,UO_Oversold,1391,0.0,UO_Overbought,1391,0.0,CCI_Oversold,1391,0.0,CCI_Overbought,1391,0.0,WR_Oversold,1391,0.0,WR_Overbought,1391,0.0,Broker,1391,100056.04001299996,100056.04001299996,BuySell,1391,,,BuySell,1391,,,BuySell,1391,,,BuySell,1391,,,BuySell,1391,,,BuySell,1391,,,BuySell,1391,,,DataTrades,1391,,,,,,,
1392,stockpx,1392,2015-08-11 00:00:00,,36.77,35.73,36.029999,13833200.0,,stockpx_lag_1,1392,2015-08-11 00:00:00,,,,34.490002000000004,,,stockpx_lag_2,1392,2015-08-11 00:00:00,,,,35.93,,,stockpx_lag_3,1392,2015-08-11 00:00:00,,,,36.240002000000004,,,stockpx_lag_4,1392,2015-08-11 00:00:00,,,,36.099998,,,stockpx_lag_5,1392,2015-08-11 00:00:00,,,,35.689999,,,10dORHV,1392,2015-08-11 00:00:00,,,,19.3,,,TestStrategy,1392,735821.0,RSI_Oversold,1392,1.0,RSI_Overbought,1392,0.0,LRSI_Oversold,1392,1.0,LRSI_Overbought,1392,0.0,TSI_Oversold,1392,0.0,TSI_Overbought,1392,1.0,AO_Oversold,1392,0.0,AO_Overbought,1392,1.0,UO_Oversold,1392,0.0,UO_Overbought,1392,0.0,CCI_Oversold,1392,0.0,CCI_Overbought,1392,0.0,WR_Oversold,1392,1.0,WR_Overbought,1392,0.0,Broker,1392,100056.04001299996,100056.04001299996,BuySell,1392,,,BuySell,1392,,,BuySell,1392,,,BuySell,1392,,,BuySell,1392,,,BuySell,1392,,,BuySell,1392,,,DataTrades,1392,,,,,,,
1393,stockpx,1393,2015-08-12 00:00:00,,34.77,33.849998,34.490002000000004,31405700.0,,stockpx_lag_1,1393,2015-08-12 00:00:00,,,,35.93,,,stockpx_lag_2,1393,2015-08-12 00:00:00,,,,36.240002000000004,,,stockpx_lag_3,1393,2015-08-12 00:00:00,,,,36.099998,,,stockpx_lag_4,1393,2015-08-12 00:00:00,,,,35.689999,,,stockpx_lag_5,1393,2015-08-12 00:00:00,,,,35.189999,,,10dORHV,1393,2015-08-12 00:00:00,,,,34.92,,,TestStrategy,1393,735822.0,RSI_Oversold,1393,1.0,RSI_Overbought,1393,0.0,LRSI_Oversold,1393,1.0,LRSI_Overbought,1393,0.0,TSI_Oversold,1393,0.0,TSI_Overbought,1393,1.0,AO_Oversold,1393,0.0,AO_Overbought,1393,1.0,UO_Oversold,1393,0.0,UO_Overbought,1393,0.0,CCI_Oversold,1393,1.0,CCI_Overbought,1393,0.0,WR_Oversold,1393,1.0,WR_Overbought,1393,0.0,Broker,1393,100056.04001299996,100056.04001299996,BuySell,1393,,,BuySell,1393,,,BuySell,1393,,,BuySell,1393,,,BuySell,1393,,,BuySell,1393,,,BuySell,1393,,,DataTrades,1393,,,,,,,
1394,stockpx,1394,2015-08-13 00:00:00,,36.610001000000004,34.82,35.93,28987700.0,,stockpx_lag_1,1394,2015-08-13 00:00:00,,,,36.240002000000004,,,stockpx_lag_2,1394,2015-08-13 00:00:00,,,,36.099998,,,stockpx_lag_3,1394,2015-08-13 00:00:00,,,,35.689999,,,stockpx_lag_4,1394,2015-08-13 00:00:00,,,,35.189999,,,stockpx_lag_5,1394,2015-08-13 00:00:00,,,,34.099998,,,10dORHV,1394,2015-08-13 00:00:00,,,,37.63,,,TestStrategy,1394,735823.0,RSI_Oversold,1394,0.0,RSI_Overbought,1394,0.0,LRSI_Oversold,1394,1.0,LRSI_Overbought,1394,0.0,TSI_Oversold,1394,0.0,TSI_Overbought,1394,1.0,AO_Oversold,1394,0.0,AO_Overbought,1394,1.0,UO_Oversold,1394,0.0,UO_Overbought,1394,0.0,CCI_Oversold,1394,0.0,CCI_Overbought,1394,0.0,WR_Oversold,1394,0.0,WR_Overbought,1394,0.0,Broker,1394,100056.04001299996,100056.04001299996,BuySell,1394,,,BuySell,1394,,,BuySell,1394,,,BuySell,1394,,,BuySell,1394,,,BuySell,1394,,,BuySell,1394,,,DataTrades,1394,,,,,,,
1395,stockpx,1395,2015-08-14 00:00:00,,36.349998,35.720001,36.240002000000004,12241100.0,,stockpx_lag_1,1395,2015-08-14 00:00:00,,,,36.099998,,,stockpx_lag_2,1395,2015-08-14 00:00:00,,,,35.689999,,,stockpx_lag_3,1395,2015-08-14 00:00:00,,,,35.189999,,,stockpx_lag_4,1395,2015-08-14 00:00:00,,,,34.099998,,,stockpx_lag_5,1395,2015-08-14 00:00:00,,,,32.93,,,10dORHV,1395,2015-08-14 00:00:00,,,,36.58,,,TestStrategy,1395,735824.0,RSI_Oversold,1395,0.0,RSI_Overbought,1395,0.0,LRSI_Oversold,1395,1.0,LRSI_Overbought,1395,0.0,TSI_Oversold,1395,0.0,TSI_Overbought,1395,1.0,AO_Oversold,1395,0.0,AO_Overbought,1395,1.0,UO_Oversold,1395,0.0,UO_Overbought,1395,0.0,CCI_Oversold,1395,0.0,CCI_Overbought,1395,0.0,WR_Oversold,1395,0.0,WR_Overbought,1395,0.0,Broker,1395,100056.04001299996,100056.04001299996,BuySell,1395,,,BuySell,1395,,,BuySell,1395,,,BuySell,1395,,,BuySell,1395,,,BuySell,1395,,,BuySell,1395,,,DataTrades,1395,,,,,,,
1396,stockpx,1396,2015-08-17 00:00:00,,36.240002000000004,35.77,36.099998,7933600.0,,stockpx_lag_1,1396,2015-08-17 00:00:00,,,,35.689999,,,stockpx_lag_2,1396,2015-08-17 00:00:00,,,,35.189999,,,stockpx_lag_3,1396,2015-08-17 00:00:00,,,,34.099998,,,stockpx_lag_4,1396,2015-08-17 00:00:00,,,,32.93,,,stockpx_lag_5,1396,2015-08-17 00:00:00,,,,31.309998999999998,,,10dORHV,1396,2015-08-17 00:00:00,,,,36.67,,,TestStrategy,1396,735827.0,RSI_Oversold,1396,0.0,RSI_Overbought,1396,0.0,LRSI_Oversold,1396,1.0,LRSI_Overbought,1396,0.0,TSI_Oversold,1396,0.0,TSI_Overbought,1396,1.0,AO_Oversold,1396,0.0,AO_Overbought,1396,1.0,UO_Oversold,1396,0.0,UO_Overbought,1396,0.0,CCI_Oversold,1396,0.0,CCI_Overbought,1396,0.0,WR_Oversold,1396,0.0,WR_Overbought,1396,0.0,Broker,1396,100056.04001299996,100056.04001299996,BuySell,1396,,,BuySell,1396,,,BuySell,1396,,,BuySell,1396,,,BuySell,1396,,,BuySell,1396,,,BuySell,1396,,,DataTrades,1396,,,,,,,
1397,stockpx,1397,2015-08-18 00:00:00,,36.189999,35.599998,35.689999,11445300.0,,stockpx_lag_1,1397,2015-08-18 00:00:00,,,,35.189999,,,stockpx_lag_2,1397,2015-08-18 00:00:00,,,,34.099998,,,stockpx_lag_3,1397,2015-08-18 00:00:00,,,,32.93,,,stockpx_lag_4,1397,2015-08-18 00:00:00,,,,31.309998999999998,,,stockpx_lag_5,1397,2015-08-18 00:00:00,,,,31.74,,,10dORHV,1397,2015-08-18 00:00:00,,,,36.82,,,TestStrategy,1397,735828.0,RSI_Oversold,1397,0.0,RSI_Overbought,1397,0.0,LRSI_Oversold,1397,1.0,LRSI_Overbought,1397,0.0,TSI_Oversold,1397,0.0,TSI_Overbought,1397,1.0,AO_Oversold,1397,0.0,AO_Overbought,1397,1.0,UO_Oversold,1397,0.0,UO_Overbought,1397,0.0,CCI_Oversold,1397,0.0,CCI_Overbought,1397,0.0,WR_Oversold,1397,0.0,WR_Overbought,1397,0.0,Broker,1397,100056.04001299996,100056.04001299996,BuySell,1397,,,BuySell,1397,,,BuySell,1397,,,BuySell,1397,,,BuySell,1397,,,BuySell,1397,,,BuySell,1397,,,DataTrades,1397,,,,,,,
1398,stockpx,1398,2015-08-19 00:00:00,,35.669998,35.029999,35.189999,8974100.0,,stockpx_lag_1,1398,2015-08-19 00:00:00,,,,34.099998,,,stockpx_lag_2,1398,2015-08-19 00:00:00,,,,32.93,,,stockpx_lag_3,1398,2015-08-19 00:00:00,,,,31.309998999999998,,,stockpx_lag_4,1398,2015-08-19 00:00:00,,,,31.74,,,stockpx_lag_5,1398,2015-08-19 00:00:00,,,,32.52,,,10dORHV,1398,2015-08-19 00:00:00,,,,36.87,,,TestStrategy,1398,735829.0,RSI_Oversold,1398,0.0,RSI_Overbought,1398,0.0,LRSI_Oversold,1398,1.0,LRSI_Overbought,1398,0.0,TSI_Oversold,1398,0.0,TSI_Overbought,1398,1.0,AO_Oversold,1398,0.0,AO_Overbought,1398,1.0,UO_Oversold,1398,0.0,UO_Overbought,1398,0.0,CCI_Oversold,1398,0.0,CCI_Overbought,1398,0.0,WR_Oversold,1398,0.0,WR_Overbought,1398,0.0,Broker,1398,100056.04001299996,100056.04001299996,BuySell,1398,,,BuySell,1398,,,BuySell,1398,,,BuySell,1398,,,BuySell,1398,,,BuySell,1398,,,BuySell,1398,,,DataTrades,1398,,,,,,,
1399,stockpx,1399,2015-08-20 00:00:00,,34.950001,33.869999,34.099998,15604400.0,,stockpx_lag_1,1399,2015-08-20 00:00:00,,,,32.93,,,stockpx_lag_2,1399,2015-08-20 00:00:00,,,,31.309998999999998,,,stockpx_lag_3,1399,2015-08-20 00:00:00,,,,31.74,,,stockpx_lag_4,1399,2015-08-20 00:00:00,,,,32.52,,,stockpx_lag_5,1399,2015-08-20 00:00:00,,,,33.689999,,,10dORHV,1399,2015-08-20 00:00:00,,,,38.01,,,TestStrategy,1399,735830.0,RSI_Oversold,1399,1.0,RSI_Overbought,1399,0.0,LRSI_Oversold,1399,1.0,LRSI_Overbought,1399,0.0,TSI_Oversold,1399,0.0,TSI_Overbought,1399,1.0,AO_Oversold,1399,0.0,AO_Overbought,1399,1.0,UO_Oversold,1399,0.0,UO_Overbought,1399,0.0,CCI_Oversold,1399,1.0,CCI_Overbought,1399,0.0,WR_Oversold,1399,1.0,WR_Overbought,1399,0.0,Broker,1399,100056.04001299996,100056.04001299996,BuySell,1399,,,BuySell,1399,,,BuySell,1399,,,BuySell,1399,,,BuySell,1399,,,BuySell,1399,,,BuySell,1399,,,DataTrades,1399,,,,,,,
1400,stockpx,1400,2015-08-21 00:00:00,,34.02,32.91,32.93,18373600.0,,stockpx_lag_1,1400,2015-08-21 00:00:00,,,,31.309998999999998,,,stockpx_lag_2,1400,2015-08-21 00:00:00,,,,31.74,,,stockpx_lag_3,1400,2015-08-21 00:00:00,,,,32.52,,,stockpx_lag_4,1400,2015-08-21 00:00:00,,,,33.689999,,,stockpx_lag_5,1400,2015-08-21 00:00:00,,,,33.139998999999996,,,10dORHV,1400,2015-08-21 00:00:00,,,,40.58,,,TestStrategy,1400,735831.0,RSI_Oversold,1400,1.0,RSI_Overbought,1400,0.0,LRSI_Oversold,1400,1.0,LRSI_Overbought,1400,0.0,TSI_Oversold,1400,0.0,TSI_Overbought,1400,1.0,AO_Oversold,1400,0.0,AO_Overbought,1400,1.0,UO_Oversold,1400,0.0,UO_Overbought,1400,0.0,CCI_Oversold,1400,1.0,CCI_Overbought,1400,0.0,WR_Oversold,1400,1.0,WR_Overbought,1400,0.0,Broker,1400,100056.04001299996,100056.04001299996,BuySell,1400,,,BuySell,1400,,,BuySell,1400,,,BuySell,1400,,,BuySell,1400,,,BuySell,1400,,,BuySell,1400,,,DataTrades,1400,,,,,,,
1401,stockpx,1401,2015-08-24 00:00:00,,32.279999,29.0,31.309998999999998,23163400.0,,stockpx_lag_1,1401,2015-08-24 00:00:00,,,,31.74,,,stockpx_lag_2,1401,2015-08-24 00:00:00,,,,32.52,,,stockpx_lag_3,1401,2015-08-24 00:00:00,,,,33.689999,,,stockpx_lag_4,1401,2015-08-24 00:00:00,,,,33.139998999999996,,,stockpx_lag_5,1401,2015-08-24 00:00:00,,,,32.240002000000004,,,10dORHV,1401,2015-08-24 00:00:00,,,,82.56,,,TestStrategy,1401,735834.0,RSI_Oversold,1401,1.0,RSI_Overbought,1401,0.0,LRSI_Oversold,1401,1.0,LRSI_Overbought,1401,0.0,TSI_Oversold,1401,0.0,TSI_Overbought,1401,1.0,AO_Oversold,1401,0.0,AO_Overbought,1401,1.0,UO_Oversold,1401,0.0,UO_Overbought,1401,0.0,CCI_Oversold,1401,1.0,CCI_Overbought,1401,0.0,WR_Oversold,1401,0.0,WR_Overbought,1401,0.0,Broker,1401,100056.04001299996,100056.04001299996,BuySell,1401,,,BuySell,1401,,,BuySell,1401,,,BuySell,1401,,,BuySell,1401,,,BuySell,1401,,,BuySell,1401,,,DataTrades,1401,,,,,,,
