Id,XLB,len,datetime,open,high,low,close,volume,openinterest,XLE,len,datetime,open,high,low,close,volume,openinterest,XLF,len,datetime,open,high,low,close,volume,openinterest,XLI,len,datetime,open,high,low,close,volume,openinterest,XLK,len,datetime,open,high,low,close,volume,openinterest,XLP,len,datetime,open,high,low,close,volume,openinterest,XLU,len,datetime,open,high,low,close,volume,openinterest,XLV,len,datetime,open,high,low,close,volume,openinterest,XLY,len,datetime,open,high,low,close,volume,openinterest,BackTradingStrategy,len,datetime,SimpleMovingAverage,len,sma,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
23,XLB,23,2013-03-14 23:59:59.999989,39.86,40.02,39.77,36.1,5590939.98,0.0,XLE,23,2013-03-14 23:59:59.999989,79.07,80.14,79.07,70.5,9683359.59,0.0,XLF,23,2013-03-14 23:59:59.999989,14.95,15.01,14.92,10.55,58298772.91,0.0,XLI,23,2013-03-14 23:59:59.999989,42.0,42.16,41.96,38.09,5307775.81,0.0,XLK,23,2013-03-14 23:59:59.999989,30.33,30.47,30.33,27.86,5266437.19,0.0,XLP,23,2013-03-14 23:59:59.999989,38.77,38.89,38.69,34.18,3739848.46,0.0,XLU,23,2013-03-14 23:59:59.999989,38.09,38.23,38.04,32.02,6142336.3,0.0,XLV,23,2013-03-14 23:59:59.999989,45.06,45.1,44.88,41.7,3498914.8,0.0,XLY,23,2013-03-14 23:59:59.999989,52.98,53.01,52.76,49.29,3452716.36,0.0,BackTradingStrategy,23,734941.9999999999,SimpleMovingAverage,23,,Broker,23,100000.0,100000.0,BuySell,23,,,BuySell,23,,,BuySell,23,,,BuySell,23,,,BuySell,23,,,BuySell,23,,,BuySell,23,,,BuySell,23,,,BuySell,23,,,DataTrades,23,,,,,,,,,
24,XLB,24,2013-03-15 23:59:59.999989,39.71,39.96,39.71,36.13,7306634.71,0.0,XLE,24,2013-03-15 23:59:59.999989,79.64,79.95,79.26,70.44,9952863.87,0.0,XLF,24,2013-03-15 23:59:59.999989,14.94,15.0,14.87,10.59,43457911.24,0.0,XLI,24,2013-03-15 23:59:59.999989,41.9,42.01,41.8,38.12,8297226.1,0.0,XLK,24,2013-03-15 23:59:59.999989,30.33,30.35,30.12,27.74,9053611.18,0.0,XLP,24,2013-03-15 23:59:59.999989,38.59,38.59,38.41,34.03,8049425.52,0.0,XLU,24,2013-03-15 23:59:59.999989,37.88,38.16,37.76,32.24,11119290.22,0.0,XLV,24,2013-03-15 23:59:59.999989,44.71,44.84,44.56,41.61,5375129.69,0.0,XLY,24,2013-03-15 23:59:59.999989,52.7,52.78,52.48,49.1,5647576.56,0.0,BackTradingStrategy,24,734942.9999999999,SimpleMovingAverage,24,,Broker,24,100000.0,100000.0,BuySell,24,,,BuySell,24,,,BuySell,24,,,BuySell,24,,,BuySell,24,,,BuySell,24,,,BuySell,24,,,BuySell,24,,,BuySell,24,,,DataTrades,24,,,,,,,,,
25,XLB,25,2013-03-18 23:59:59.999989,39.46,39.7,39.37,35.87,4576210.21,0.0,XLE,25,2013-03-18 23:59:59.999989,78.59,79.44,78.53,69.88,7121323.8,0.0,XLF,25,2013-03-18 23:59:59.999989,14.79,14.91,14.76,10.49,35868702.58,0.0,XLI,25,2013-03-18 23:59:59.999989,41.67,42.05,41.49,37.88,6081586.07,0.0,XLK,25,2013-03-18 23:59:59.999989,29.96,30.34,29.92,27.75,5670414.69,0.0,XLP,25,2013-03-18 23:59:59.999989,38.28,38.53,38.2,33.92,4460674.63,0.0,XLU,25,2013-03-18 23:59:59.999989,37.92,38.09,37.86,32.06,4246528.96,0.0,XLV,25,2013-03-18 23:59:59.999989,44.41,44.68,44.26,41.34,3760004.98,0.0,XLY,25,2013-03-18 23:59:59.999989,52.12,52.41,51.93,48.73,4867240.49,0.0,BackTradingStrategy,25,734945.9999999999,SimpleMovingAverage,25,,Broker,25,100000.0,100000.0,BuySell,25,,,BuySell,25,,,BuySell,25,,,BuySell,25,,,BuySell,25,,,BuySell,25,,,BuySell,25,,,BuySell,25,,,BuySell,25,,,DataTrades,25,,,,,,,,,
26,XLB,26,2013-03-19 23:59:59.999989,39.64,39.64,39.05,35.72,6897951.95,0.0,XLE,26,2013-03-19 23:59:59.999989,79.09,79.09,77.39,69.11,10931197.48,0.0,XLF,26,2013-03-19 23:59:59.999989,14.91,14.92,14.67,10.43,56565407.12,0.0,XLI,26,2013-03-19 23:59:59.999989,41.76,41.89,41.39,37.84,11248655.74,0.0,XLK,26,2013-03-19 23:59:59.999989,30.29,30.35,29.92,27.72,6684078.5,0.0,XLP,26,2013-03-19 23:59:59.999989,38.41,38.71,38.41,34.21,7342567.06,0.0,XLU,26,2013-03-19 23:59:59.999989,37.94,38.15,37.83,32.14,6584567.18,0.0,XLV,26,2013-03-19 23:59:59.999989,44.51,44.61,44.22,41.37,6533148.69,0.0,XLY,26,2013-03-19 23:59:59.999989,52.38,52.38,51.47,48.38,5835704.54,0.0,BackTradingStrategy,26,734946.9999999999,SimpleMovingAverage,26,,Broker,26,100000.0,100000.0,BuySell,26,,,BuySell,26,,,BuySell,26,,,BuySell,26,,,BuySell,26,,,BuySell,26,,,BuySell,26,,,BuySell,26,,,BuySell,26,,,DataTrades,26,,,,,,,,,
27,XLB,27,2013-03-20 23:59:59.999989,39.62,39.77,39.54,35.99,3941154.66,0.0,XLE,27,2013-03-20 23:59:59.999989,78.66,78.79,78.08,69.5,6038126.05,0.0,XLF,27,2013-03-20 23:59:59.999989,14.84,14.89,14.82,10.5,54728702.06,0.0,XLI,27,2013-03-20 23:59:59.999989,41.88,41.93,41.58,37.89,15105523.23,0.0,XLK,27,2013-03-20 23:59:59.999989,30.34,30.39,30.23,27.85,6712648.28,0.0,XLP,27,2013-03-20 23:59:59.999989,38.82,39.13,38.82,34.53,5638152.33,0.0,XLU,27,2013-03-20 23:59:59.999989,38.19,38.36,38.07,32.38,5433130.14,0.0,XLV,27,2013-03-20 23:59:59.999989,44.63,44.94,44.63,41.71,4080834.66,0.0,XLY,27,2013-03-20 23:59:59.999989,52.15,52.54,52.15,48.94,3844441.26,0.0,BackTradingStrategy,27,734947.9999999999,SimpleMovingAverage,27,,Broker,27,100000.0,100000.0,BuySell,27,,,BuySell,27,,,BuySell,27,,,BuySell,27,,,BuySell,27,,,BuySell,27,,,BuySell,27,,,BuySell,27,,,BuySell,27,,,DataTrades,27,,,,,,,,,
28,XLB,28,2013-03-21 23:59:59.999989,39.34,39.45,39.02,35.37,5976871.63,0.0,XLE,28,2013-03-21 23:59:59.999989,78.15,78.76,78.07,69.14,7325309.78,0.0,XLF,28,2013-03-21 23:59:59.999989,14.78,14.83,14.68,10.37,49856184.34,0.0,XLI,28,2013-03-21 23:59:59.999989,41.55,41.95,41.22,37.51,6218629.4,0.0,XLK,28,2013-03-21 23:59:59.999989,30.02,30.1,29.91,27.54,5325361.03,0.0,XLP,28,2013-03-21 23:59:59.999989,38.99,39.14,38.91,34.43,4941019.74,0.0,XLU,28,2013-03-21 23:59:59.999989,38.19,38.28,38.06,32.22,5076624.98,0.0,XLV,28,2013-03-21 23:59:59.999989,44.76,44.84,44.5,41.48,4111532.17,0.0,XLY,28,2013-03-21 23:59:59.999989,52.14,52.3,51.81,48.53,4845020.91,0.0,BackTradingStrategy,28,734948.9999999999,SimpleMovingAverage,28,,Broker,28,100000.0,100000.0,BuySell,28,,,BuySell,28,,,BuySell,28,,,BuySell,28,,,BuySell,28,,,BuySell,28,,,BuySell,28,,,BuySell,28,,,BuySell,28,,,DataTrades,28,,,,,,,,,
29,XLB,29,2013-03-22 23:59:59.999989,39.11,39.23,38.95,35.42,4366338.87,0.0,XLE,29,2013-03-22 23:59:59.999989,78.35,78.88,78.3,69.69,6995482.9,0.0,XLF,29,2013-03-22 23:59:59.999989,14.76,14.79,14.69,10.43,38388544.77,0.0,XLI,29,2013-03-22 23:59:59.999989,41.62,41.63,41.31,37.8,6313801.55,0.0,XLK,29,2013-03-22 23:59:59.999989,30.06,30.21,30.03,27.72,3131938.82,0.0,XLP,29,2013-03-22 23:59:59.999989,39.11,39.33,39.03,34.75,5421894.44,0.0,XLU,29,2013-03-22 23:59:59.999989,38.2,38.28,38.07,32.27,1971303.52,0.0,XLV,29,2013-03-22 23:59:59.999989,44.74,44.93,44.69,41.79,6401152.87,0.0,XLY,29,2013-03-22 23:59:59.999989,52.26,52.64,52.23,49.13,6453306.17,0.0,BackTradingStrategy,29,734949.9999999999,SimpleMovingAverage,29,,Broker,29,100000.0,100000.0,BuySell,29,,,BuySell,29,,,BuySell,29,,,BuySell,29,,,BuySell,29,,,BuySell,29,,,BuySell,29,,,BuySell,29,,,BuySell,29,,,DataTrades,29,,,,,,,,,
30,XLB,30,2013-03-25 23:59:59.999989,39.16,39.21,38.58,35.15,5523944.4,0.0,XLE,30,2013-03-25 23:59:59.999989,79.06,79.39,78.12,69.43,8707628.09,0.0,XLF,30,2013-03-25 23:59:59.999989,14.83,14.87,14.65,10.41,43129167.49,0.0,XLI,30,2013-03-25 23:59:59.999989,41.74,41.76,41.07,37.46,16634498.27,0.0,XLK,30,2013-03-25 23:59:59.999989,30.3,30.35,29.99,27.65,4203019.12,0.0,XLP,30,2013-03-25 23:59:59.999989,39.36,39.49,39.14,34.72,5553983.76,0.0,XLU,30,2013-03-25 23:59:59.999989,38.4,38.43,37.93,32.2,5612610.6,0.0,XLV,30,2013-03-25 23:59:59.999989,45.04,45.1,44.6,41.67,6337898.89,0.0,XLY,30,2013-03-25 23:59:59.999989,52.74,52.95,52.28,49.04,4247025.53,0.0,BackTradingStrategy,30,734952.9999999999,SimpleMovingAverage,30,,Broker,30,100000.0,100000.0,BuySell,30,,,BuySell,30,,,BuySell,30,,,BuySell,30,,,BuySell,30,,,BuySell,30,,,BuySell,30,,,BuySell,30,,,BuySell,30,,,DataTrades,30,,,,,,,,,
31,XLB,31,2013-03-26 23:59:59.999989,38.88,39.07,38.83,35.39,4979457.09,0.0,XLE,31,2013-03-26 23:59:59.999989,78.87,79.38,78.75,70.16,6133880.92,0.0,XLF,31,2013-03-26 23:59:59.999989,14.78,14.83,14.73,10.47,42244718.52,0.0,XLI,31,2013-03-26 23:59:59.999989,41.45,41.49,41.31,37.65,7966565.24,0.0,XLK,31,2013-03-26 23:59:59.999989,30.25,30.3,30.18,27.83,3881208.14,0.0,XLP,31,2013-03-26 23:59:59.999989,39.42,39.66,39.38,35.05,6390278.11,0.0,XLU,31,2013-03-26 23:59:59.999989,38.15,38.48,38.15,32.51,4967316.19,0.0,XLV,31,2013-03-26 23:59:59.999989,44.88,45.35,44.88,42.16,4516917.23,0.0,XLY,31,2013-03-26 23:59:59.999989,52.61,52.81,52.53,49.29,3082966.29,0.0,BackTradingStrategy,31,734953.9999999999,SimpleMovingAverage,31,,Broker,31,100000.0,100000.0,BuySell,31,,,BuySell,31,,,BuySell,31,,,BuySell,31,,,BuySell,31,,,BuySell,31,,,BuySell,31,,,BuySell,31,,,BuySell,31,,,DataTrades,31,,,,,,,,,
32,XLB,32,2013-03-27 23:59:59.999989,38.81,39.06,38.63,35.38,3740983.71,0.0,XLE,32,2013-03-27 23:59:59.999989,78.84,79.67,78.63,70.39,5039619.28,0.0,XLF,32,2013-03-27 23:59:59.999989,14.72,14.77,14.67,10.42,27707551.22,0.0,XLI,32,2013-03-27 23:59:59.999989,41.27,41.49,41.05,37.65,6054251.74,0.0,XLK,32,2013-03-27 23:59:59.999989,30.08,30.23,30.03,27.75,6642370.29,0.0,XLP,32,2013-03-27 23:59:59.999989,39.55,39.61,39.39,35.02,4737052.24,0.0,XLU,32,2013-03-27 23:59:59.999989,38.31,38.65,38.28,32.66,4570825.18,0.0,XLV,32,2013-03-27 23:59:59.999989,45.21,45.58,45.07,42.37,4897280.8,0.0,XLY,32,2013-03-27 23:59:59.999989,52.56,52.86,52.38,49.31,3149721.18,0.0,BackTradingStrategy,32,734954.9999999999,SimpleMovingAverage,32,,Broker,32,100000.0,100000.0,BuySell,32,,,BuySell,32,,,BuySell,32,,,BuySell,32,,,BuySell,32,,,BuySell,32,,,BuySell,32,,,BuySell,32,,,BuySell,32,,,DataTrades,32,,,,,,,,,
33,XLB,33,2013-03-28 23:59:59.999989,38.96,39.28,38.96,35.52,6808925.74,0.0,XLE,33,2013-03-28 23:59:59.999989,79.54,79.87,79.27,70.19,6102110.17,0.0,XLF,33,2013-03-28 23:59:59.999989,14.74,14.8,14.71,10.45,22386659.95,0.0,XLI,33,2013-03-28 23:59:59.999989,41.4,41.77,41.4,37.92,7129877.52,0.0,XLK,33,2013-03-28 23:59:59.999989,30.14,30.3,30.09,27.81,6812783.74,0.0,XLP,33,2013-03-28 23:59:59.999989,39.64,39.8,39.49,35.16,4456343.24,0.0,XLU,33,2013-03-28 23:59:59.999989,38.65,39.14,38.63,33.06,6084511.35,0.0,XLV,33,2013-03-28 23:59:59.999989,45.68,46.04,45.56,42.74,6898164.2,0.0,XLY,33,2013-03-28 23:59:59.999989,52.83,53.05,52.74,49.48,3548384.37,0.0,BackTradingStrategy,33,734955.9999999999,SimpleMovingAverage,33,,Broker,33,100000.0,100000.0,BuySell,33,,,BuySell,33,,,BuySell,33,,,BuySell,33,,,BuySell,33,,,BuySell,33,,,BuySell,33,,,BuySell,33,,,BuySell,33,,,DataTrades,33,,,,,,,,,
34,XLB,34,2013-04-01 23:59:59.999989,39.15,39.22,38.75,35.21,5743789.67,0.0,XLE,34,2013-04-01 23:59:59.999989,79.31,79.54,78.61,70.05,6555654.54,0.0,XLF,34,2013-04-01 23:59:59.999989,14.78,14.84,14.67,10.4,19301312.02,0.0,XLI,34,2013-04-01 23:59:59.999989,41.7,41.71,41.17,37.46,14077119.09,0.0,XLK,34,2013-04-01 23:59:59.999989,30.3,30.3,29.99,27.62,4253454.13,0.0,XLP,34,2013-04-01 23:59:59.999989,39.73,39.8,39.62,35.14,4747838.35,0.0,XLU,34,2013-04-01 23:59:59.999989,39.1,39.1,38.91,32.98,3596669.07,0.0,XLV,34,2013-04-01 23:59:59.999989,45.98,46.11,45.83,42.85,5920419.3,0.0,XLY,34,2013-04-01 23:59:59.999989,52.99,53.13,52.54,49.11,5578300.67,0.0,BackTradingStrategy,34,734959.9999999999,SimpleMovingAverage,34,,Broker,34,100000.0,100000.0,BuySell,34,,,BuySell,34,,,BuySell,34,,,BuySell,34,,,BuySell,34,,,BuySell,34,,,BuySell,34,,,BuySell,34,,,BuySell,34,,,DataTrades,34,,,,,,,,,
35,XLB,35,2013-04-02 23:59:59.999989,38.91,38.99,38.38,34.87,8620263.1,0.0,XLE,35,2013-04-02 23:59:59.999989,79.28,79.34,78.45,69.65,7440887.37,0.0,XLF,35,2013-04-02 23:59:59.999989,14.76,14.83,14.75,10.46,34822958.6,0.0,XLI,35,2013-04-02 23:59:59.999989,41.39,41.44,41.04,37.34,10639460.43,0.0,XLK,35,2013-04-02 23:59:59.999989,30.18,30.32,30.12,27.73,3874776.63,0.0,XLP,35,2013-04-02 23:59:59.999989,39.87,40.23,39.85,35.52,7111810.18,0.0,XLU,35,2013-04-02 23:59:59.999989,39.15,39.28,39.04,33.09,6788817.23,0.0,XLV,35,2013-04-02 23:59:59.999989,46.4,46.79,46.39,43.48,8231715.07,0.0,XLY,35,2013-04-02 23:59:59.999989,52.77,53.16,52.77,49.52,4293707.5,0.0,BackTradingStrategy,35,734960.9999999999,SimpleMovingAverage,35,,Broker,35,100000.0,100000.0,BuySell,35,,,BuySell,35,,,BuySell,35,,,BuySell,35,,,BuySell,35,,,BuySell,35,,,BuySell,35,,,BuySell,35,,,BuySell,35,,,DataTrades,35,,,,,,,,,
36,XLB,36,2013-04-03 23:59:59.999989,38.46,38.64,37.96,34.58,13481500.35,0.0,XLE,36,2013-04-03 23:59:59.999989,78.73,78.78,76.99,68.35,13932471.02,0.0,XLF,36,2013-04-03 23:59:59.999989,14.82,14.82,14.51,10.29,77122366.84,0.0,XLI,36,2013-04-03 23:59:59.999989,41.2,41.26,40.81,37.12,18376989.63,0.0,XLK,36,2013-04-03 23:59:59.999989,30.22,30.27,29.9,27.51,7784554.51,0.0,XLP,36,2013-04-03 23:59:59.999989,40.27,40.27,39.65,35.14,10570772.54,0.0,XLU,36,2013-04-03 23:59:59.999989,39.2,39.3,38.97,33.0,4788006.26,0.0,XLV,36,2013-04-03 23:59:59.999989,46.82,46.87,46.37,43.22,7881489.55,0.0,XLY,36,2013-04-03 23:59:59.999989,53.15,53.17,52.38,49.06,6390565.26,0.0,BackTradingStrategy,36,734961.9999999999,SimpleMovingAverage,36,,Broker,36,100000.0,100000.0,BuySell,36,,,BuySell,36,,,BuySell,36,,,BuySell,36,,,BuySell,36,,,BuySell,36,,,BuySell,36,,,BuySell,36,,,BuySell,36,,,DataTrades,36,,,,,,,,,
37,XLB,37,2013-04-04 23:59:59.999989,38.2,38.64,38.19,34.88,8302597.27,0.0,XLE,37,2013-04-04 23:59:59.999989,77.17,77.6,76.64,68.26,12170681.19,0.0,XLF,37,2013-04-04 23:59:59.999989,14.57,14.7,14.57,10.38,48127664.18,0.0,XLI,37,2013-04-04 23:59:59.999989,40.91,41.11,40.87,37.28,11449358.72,0.0,XLK,37,2013-04-04 23:59:59.999989,29.95,30.02,29.82,27.52,5177363.89,0.0,XLP,37,2013-04-04 23:59:59.999989,39.82,40.02,39.76,35.32,7859694.06,0.0,XLU,37,2013-04-04 23:59:59.999989,39.12,39.43,39.1,33.31,4456694.15,0.0,XLV,37,2013-04-04 23:59:59.999989,46.53,46.93,46.48,43.41,9111041.41,0.0,XLY,37,2013-04-04 23:59:59.999989,52.5,52.94,52.49,49.34,4141991.92,0.0,BackTradingStrategy,37,734962.9999999999,SimpleMovingAverage,37,,Broker,37,100000.0,100000.0,BuySell,37,,,BuySell,37,,,BuySell,37,,,BuySell,37,,,BuySell,37,,,BuySell,37,,,BuySell,37,,,BuySell,37,,,BuySell,37,,,DataTrades,37,,,,,,,,,
38,XLB,38,2013-04-05 23:59:59.999989,37.95,38.34,37.95,34.73,6931948.78,0.0,XLE,38,2013-04-05 23:59:59.999989,76.13,77.39,75.99,68.41,14707966.21,0.0,XLF,38,2013-04-05 23:59:59.999989,14.46,14.67,14.44,10.35,51946385.87,0.0,XLI,38,2013-04-05 23:59:59.999989,40.51,41.0,40.44,37.21,11668406.99,0.0,XLK,38,2013-04-05 23:59:59.999989,29.55,29.78,29.47,27.31,6442192.46,0.0,XLP,38,2013-04-05 23:59:59.999989,39.61,39.72,39.5,35.06,7539818.54,0.0,XLU,38,2013-04-05 23:59:59.999989,39.22,39.63,39.12,33.45,6300681.47,0.0,XLV,38,2013-04-05 23:59:59.999989,46.27,46.42,46.14,43.17,9273550.91,0.0,XLY,38,2013-04-05 23:59:59.999989,52.23,52.67,51.95,49.1,3815405.25,0.0,BackTradingStrategy,38,734963.9999999999,SimpleMovingAverage,38,,Broker,38,100000.0,100000.0,BuySell,38,,,BuySell,38,,,BuySell,38,,,BuySell,38,,,BuySell,38,,,BuySell,38,,,BuySell,38,,,BuySell,38,,,BuySell,38,,,DataTrades,38,,,,,,,,,
39,XLB,39,2013-04-08 23:59:59.999989,38.4,38.45,38.13,34.84,3732734.24,0.0,XLE,39,2013-04-08 23:59:59.999989,77.42,77.86,77.15,68.87,7879388.87,0.0,XLF,39,2013-04-08 23:59:59.999989,14.63,14.8,14.57,10.45,36357047.0,0.0,XLI,39,2013-04-08 23:59:59.999989,40.94,41.21,40.81,37.43,7488963.07,0.0,XLK,39,2013-04-08 23:59:59.999989,29.75,29.86,29.64,27.43,5808766.27,0.0,XLP,39,2013-04-08 23:59:59.999989,39.66,40.11,39.52,35.46,8380707.25,0.0,XLU,39,2013-04-08 23:59:59.999989,39.62,39.9,39.41,33.71,4939840.67,0.0,XLV,39,2013-04-08 23:59:59.999989,46.42,46.45,46.02,43.21,7163180.86,0.0,XLY,39,2013-04-08 23:59:59.999989,52.55,53.19,52.54,49.66,4175042.22,0.0,BackTradingStrategy,39,734966.9999999999,SimpleMovingAverage,39,,Broker,39,100000.0,100000.0,BuySell,39,,,BuySell,39,,,BuySell,39,,,BuySell,39,,,BuySell,39,,,BuySell,39,,,BuySell,39,,,BuySell,39,,,BuySell,39,,,DataTrades,39,,,,,,,,,
40,XLB,40,2013-04-09 23:59:59.999989,38.49,39.02,38.49,35.25,8263344.47,0.0,XLE,40,2013-04-09 23:59:59.999989,78.0,78.81,77.63,69.45,8477800.91,0.0,XLF,40,2013-04-09 23:59:59.999989,14.83,14.93,14.78,10.48,44086728.72,0.0,XLI,40,2013-04-09 23:59:59.999989,41.33,41.49,41.06,37.54,9701058.93,0.0,XLK,40,2013-04-09 23:59:59.999989,29.93,30.15,29.8,27.62,5484567.27,0.0,XLP,40,2013-04-09 23:59:59.999989,40.18,40.22,39.93,35.43,5848044.69,0.0,XLU,40,2013-04-09 23:59:59.999989,39.93,39.98,39.72,33.6,6258665.09,0.0,XLV,40,2013-04-09 23:59:59.999989,46.59,46.82,46.48,43.35,5523125.93,0.0,XLY,40,2013-04-09 23:59:59.999989,53.25,53.27,52.8,49.53,4963593.07,0.0,BackTradingStrategy,40,734967.9999999999,SimpleMovingAverage,40,,Broker,40,100000.0,100000.0,BuySell,40,,,BuySell,40,,,BuySell,40,,,BuySell,40,,,BuySell,40,,,BuySell,40,,,BuySell,40,,,BuySell,40,,,BuySell,40,,,DataTrades,40,,,,,,,,,
41,XLB,41,2013-04-10 23:59:59.999989,38.99,39.17,38.84,35.49,5626660.11,0.0,XLE,41,2013-04-10 23:59:59.999989,78.68,79.21,78.56,69.82,8134436.17,0.0,XLF,41,2013-04-10 23:59:59.999989,14.89,15.05,14.89,10.62,58331736.54,0.0,XLI,41,2013-04-10 23:59:59.999989,41.53,41.93,41.37,38.04,10525849.48,0.0,XLK,41,2013-04-10 23:59:59.999989,30.15,30.63,30.13,28.11,9693741.56,0.0,XLP,41,2013-04-10 23:59:59.999989,40.17,40.43,40.12,35.69,6476833.54,0.0,XLU,41,2013-04-10 23:59:59.999989,39.85,40.17,39.84,33.88,4085817.48,0.0,XLV,41,2013-04-10 23:59:59.999989,46.82,47.43,46.78,44.07,8429664.51,0.0,XLY,41,2013-04-10 23:59:59.999989,53.23,53.74,53.12,50.11,4676218.86,0.0,BackTradingStrategy,41,734968.9999999999,SimpleMovingAverage,41,,Broker,41,100000.0,100000.0,BuySell,41,,,BuySell,41,,,BuySell,41,,,BuySell,41,,,BuySell,41,,,BuySell,41,,,BuySell,41,,,BuySell,41,,,BuySell,41,,,DataTrades,41,,,,,,,,,
42,XLB,42,2013-04-11 23:59:59.999989,39.11,39.5,39.09,35.65,6747187.47,0.0,XLE,42,2013-04-11 23:59:59.999989,79.26,79.62,78.73,70.12,10010120.05,0.0,XLF,42,2013-04-11 23:59:59.999989,15.04,15.15,15.0,10.65,42509317.53,0.0,XLI,42,2013-04-11 23:59:59.999989,41.94,42.13,41.78,38.14,8949919.38,0.0,XLK,42,2013-04-11 23:59:59.999989,30.44,30.55,30.37,28.02,5735456.71,0.0,XLP,42,2013-04-11 23:59:59.999989,40.46,40.71,40.38,35.86,5281053.26,0.0,XLU,42,2013-04-11 23:59:59.999989,40.16,40.26,40.06,33.95,6418278.12,0.0,XLV,42,2013-04-11 23:59:59.999989,47.51,48.01,47.5,44.5,7125787.51,0.0,XLY,42,2013-04-11 23:59:59.999989,53.72,54.37,53.72,50.53,5850641.76,0.0,BackTradingStrategy,42,734969.9999999999,SimpleMovingAverage,42,,Broker,42,100000.0,100000.0,BuySell,42,,,BuySell,42,,,BuySell,42,,,BuySell,42,,,BuySell,42,,,BuySell,42,,,BuySell,42,,,BuySell,42,,,BuySell,42,,,DataTrades,42,,,,,,,,,
43,XLB,43,2013-04-12 23:59:59.999989,39.09,39.23,38.56,35.12,11325120.63,0.0,XLE,43,2013-04-12 23:59:59.999989,78.71,78.86,77.57,69.03,17201183.1,0.0,XLF,43,2013-04-12 23:59:59.999989,14.97,15.04,14.92,10.6,40156564.01,0.0,XLI,43,2013-04-12 23:59:59.999989,41.85,41.92,41.61,37.92,6755261.3,0.0,XLK,43,2013-04-12 23:59:59.999989,30.36,30.45,30.17,27.9,5281907.97,0.0,XLP,43,2013-04-12 23:59:59.999989,40.41,40.73,40.4,35.99,5112805.63,0.0,XLU,43,2013-04-12 23:59:59.999989,40.08,40.33,40.0,34.09,4511814.51,0.0,XLV,43,2013-04-12 23:59:59.999989,47.72,47.99,47.66,44.58,5231691.04,0.0,XLY,43,2013-04-12 23:59:59.999989,54.01,54.41,53.96,50.8,7272852.21,0.0,BackTradingStrategy,43,734970.9999999999,SimpleMovingAverage,43,,Broker,43,100000.0,100000.0,BuySell,43,,,BuySell,43,,,BuySell,43,,,BuySell,43,,,BuySell,43,,,BuySell,43,,,BuySell,43,,,BuySell,43,,,BuySell,43,,,DataTrades,43,,,,,,,,,
44,XLB,44,2013-04-15 23:59:59.999989,38.35,38.44,37.26,33.82,18701379.59,0.0,XLE,44,2013-04-15 23:59:59.999989,77.13,77.17,74.76,66.21,21941157.22,0.0,XLF,44,2013-04-15 23:59:59.999989,14.98,15.05,14.67,10.38,62355727.05,0.0,XLI,44,2013-04-15 23:59:59.999989,41.48,41.53,40.46,36.77,27143279.36,0.0,XLK,44,2013-04-15 23:59:59.999989,30.26,30.32,29.87,27.44,15084692.95,0.0,XLP,44,2013-04-15 23:59:59.999989,40.64,40.72,40.06,35.42,9944549.76,0.0,XLU,44,2013-04-15 23:59:59.999989,40.17,40.39,39.75,33.6,8998860.03,0.0,XLV,44,2013-04-15 23:59:59.999989,47.91,48.0,47.02,43.78,9995395.21,0.0,XLY,44,2013-04-15 23:59:59.999989,54.12,54.26,52.98,49.46,8471830.66,0.0,BackTradingStrategy,44,734973.9999999999,SimpleMovingAverage,44,,Broker,44,100000.0,100000.0,BuySell,44,,,BuySell,44,,,BuySell,44,,,BuySell,44,,,BuySell,44,,,BuySell,44,,,BuySell,44,,,BuySell,44,,,BuySell,44,,,DataTrades,44,,,,,,,,,
45,XLB,45,2013-04-16 23:59:59.999989,37.63,38.01,37.63,34.44,8708747.07,0.0,XLE,45,2013-04-16 23:59:59.999989,75.57,75.85,74.7,67.03,14566900.42,0.0,XLF,45,2013-04-16 23:59:59.999989,14.83,14.93,14.74,10.54,38972919.03,0.0,XLI,45,2013-04-16 23:59:59.999989,40.86,41.07,40.73,37.27,9211742.71,0.0,XLK,45,2013-04-16 23:59:59.999989,30.09,30.28,30.01,27.78,7634627.98,0.0,XLP,45,2013-04-16 23:59:59.999989,40.35,40.83,40.29,36.08,9142823.23,0.0,XLU,45,2013-04-16 23:59:59.999989,39.93,40.23,39.61,34.01,4709300.01,0.0,XLV,45,2013-04-16 23:59:59.999989,47.43,47.75,47.22,44.41,8159623.56,0.0,XLY,45,2013-04-16 23:59:59.999989,53.38,53.74,53.21,50.17,6256588.08,0.0,BackTradingStrategy,45,734974.9999999999,SimpleMovingAverage,45,,Broker,45,100000.0,100000.0,BuySell,45,,,BuySell,45,,,BuySell,45,,,BuySell,45,,,BuySell,45,,,BuySell,45,,,BuySell,45,,,BuySell,45,,,BuySell,45,,,DataTrades,45,,,,,,,,,
